"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","ES",1808742,2327.07509881423,"3",1954,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",58,58,180874,"99","2","0","0"
"2013","ES",1808871,2327.07509881423,"4",1939,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",74,73,180887,"0.8065281868","2","0","0"
"2013","ES",1808872,2327.07509881423,"3",1942,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",71,70,180887,"99","0","0","0"
"2013","ES",1809031,2327.07509881423,"4",1932,"2","1","2","4","11","2","NA","NA","NA","NA","NA","NA",80,80,180903,"0.5","2","0","100"
"2013","ES",1809032,2327.07509881423,"1",1961,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",51,51,180903,"0.75","0","0","0"
"2013","ES",1809161,2327.07509881423,"4",1949,"1","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",63,63,180916,"99","1","0","111"
"2013","ES",1809162,2327.07509881423,"2",1956,"2","1","4","1","NA","3","NA","NA","NA","NA","NA","0",56,56,180916,"99","0","0","0"
"2013","ES",1809911,2327.07509881423,"2",1978,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",35,34,180991,"0.5","0","1","0"
"2013","ES",1809912,2327.07509881423,"2",1977,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",36,35,180991,"0.7916666667","0","0","0"
"2013","ES",1810061,2327.07509881423,"4",1952,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",60,60,181006,"0.5","0","0","0"
"2013","ES",1810062,2327.07509881423,"4",1955,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",57,57,181006,"99","2","1","0"
"2013","ES",1810291,2327.07509881423,"1",1945,"1","1","3","1","NA","2","40","NA","NA","NA","0","0",68,67,181029,"0","2","0","0"
"2013","ES",1810292,2327.07509881423,"1",1947,"2","2","1","1","NA","NA","NA","NA","0","NA","NA","NA",66,65,181029,"1","2","0","0"
"2013","ES",1810301,2327.07509881423,"2",1968,"1","1","4","1","11","5","NA","NA","0","NA","NA","NA",44,44,181030,"0.5","0","0","0"
"2013","ES",1810302,2327.07509881423,"4",1967,"2","1","3","1","11","3","NA","NA","0","NA","NA","NA",45,45,181030,"0","2","0","100"
"2013","ES",1812321,2327.07509881423,"2",1933,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",79,79,181232,"1","0","0","101"
"2013","ES",1812322,2327.07509881423,"1",1935,"2","1","1","1","11","5","NA","NA","NA","NA","0","0",78,77,181232,"0.5","0","0","10"
"2013","ES",1813711,2327.07509881423,"4",1940,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",72,72,181371,"0.1765766358","0","0","0"
"2013","ES",1813712,2327.07509881423,"1",1946,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",66,66,181371,"0.3333333333","0","0","0"
"2013","ES",1813911,2327.07509881423,"3",1933,"1","1","3","1","11","3","NA","NA","NA","0","NA","NA",80,79,181391,"0.5","0","0","100"
"2013","ES",1813912,2327.07509881423,"2",1944,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",69,68,181391,"0.5","0","0","0"
"2013","ES",1815151,2327.07509881423,"4",1953,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",59,59,181515,"0.5","0","0","0"
"2013","ES",1815152,2327.07509881423,"2",1958,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",55,54,181515,"0.8333333333","1","0","0"
"2013","ES",1815911,2327.07509881423,"4",1932,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",80,80,181591,"99","0","0","0"
"2013","ES",1815912,2327.07509881423,"3",1951,"1","1","1","4","NA","2","NA","NA","0","0","NA","NA",62,61,181591,"0.5","0","0","0"
"2013","ES",1816211,2327.07509881423,"1",1968,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",44,44,181621,"1","0","0","0"
"2013","ES",1816212,2327.07509881423,"3",2002,"2","1","2","4","11","3","NA","NA","NA","0","NA","NA",11,10,181621,"0.5","0","0","0"
"2013","ES",1816441,2327.07509881423,"2",1966,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",47,46,181644,"0","0","0","0"
"2013","ES",1816442,2327.07509881423,"4",1981,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",32,31,181644,"0.6054056085","2","1","0"
"2013","ES",1817671,2327.07509881423,"3",1949,"2","1","4","1","11","NA","0","NA","0","NA","NA","NA",63,63,181767,"99","0","0","0"
"2013","ES",1817672,2327.07509881423,"3",1948,"1","1","4","4","NA","3","NA","NA","NA","NA","0","0",64,64,181767,"0.5833333333","0","0","1"
"2013","ES",1817961,2327.07509881423,"2",1966,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",47,46,181796,"0.75","2","0","0"
"2013","ES",1817962,2327.07509881423,"2",1970,"2","1","1","1","11","2","40","NA","NA","NA","NA","NA",43,42,181796,"0.875","2","0","0"
"2013","ES",1818151,2327.07509881423,"1",1985,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",27,27,181815,"1","1","0","0"
"2013","ES",1818152,2327.07509881423,"2",1980,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",32,32,181815,"0.5","0","0","0"
"2013","ES",1819041,2327.07509881423,"4",1976,"1","1","1","1","11","3","25","NA","NA","NA","NA","NA",36,36,181904,"1","0","0","0"
"2013","ES",1819042,2327.07509881423,"3",1976,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",37,36,181904,"0.75","2","0","0"
"2013","ES",1820291,2327.07509881423,"3",1952,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",61,60,182029,"99","0","0","0"
"2013","ES",1820292,2327.07509881423,"2",1949,"1","1","2","1","11","3","NA","NA","NA","NA","NA","NA",63,63,182029,"0","0","0","0"
"2013","ES",1821311,2327.07509881423,"2",1944,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",69,68,182131,"0","0","0","0"
"2013","ES",1821312,2327.07509881423,"1",1947,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",65,65,182131,"0.75","0","0","0"
"2013","ES",1821341,2327.07509881423,"1",1957,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",56,55,182134,"0.5","0","0","101"
"2013","ES",1821342,2327.07509881423,"3",1961,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",51,51,182134,"0.5178571429","0","0","0"
"2013","ES",1821721,2327.07509881423,"1",1940,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",73,72,182172,"99","0","0","0"
"2013","ES",1821722,2327.07509881423,"2",1951,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",62,61,182172,"0.1666666667","0","0","0"
"2013","ES",1822561,2327.07509881423,"2",1969,"2","1","2","4","11","2","NA","25","NA","NA","NA","0",44,43,182256,"0.5","1","0","0"
"2013","ES",1822562,2327.07509881423,"3",1971,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41,41,182256,"99","1","0","110"
"2013","ES",1822961,2327.07509881423,"2",1949,"1","1","4","1","14","2","NA","25","NA","NA","NA","NA",63,63,182296,"0","0","0","100"
"2013","ES",1822962,2327.07509881423,"1",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",56,56,182296,"99","1","0","100"
"2013","ES",1823831,2327.07509881423,"1",1932,"1","1","4","4","NA","2","NA","NA","0","NA","NA","NA",80,80,182383,"0.5238095238","2","0","0"
"2013","ES",1823832,2327.07509881423,"1",1934,"2","1","4","4","NA","2","NA","NA","NA","0","NA","NA",78,78,182383,"0.3333333333","0","0","0"
"2013","ES",1823861,2327.07509881423,"2",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",80,80,182386,"0.5","0","0","0"
"2013","ES",1823862,2327.07509881423,"2",1934,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",78,78,182386,"99","2","0","101"
"2013","ES",1824411,2327.07509881423,"3",1962,"1","2","4","4","11","NA","0","NA","NA","NA","NA","NA",50,50,182441,"0.4444444444","0","0","101"
"2013","ES",1824412,2327.07509881423,"1",1932,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,182441,"1","0","0","0"
"2013","ES",1825031,2327.07509881423,"2",1937,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",76,75,182503,"0.5","0","0","0"
"2013","ES",1825032,2327.07509881423,"4",1943,"2","1","4","4","NA","2","NA","NA","NA","0","NA","NA",69,69,182503,"99","2","0","0"
"2013","ES",1826551,2327.07509881423,"1",1978,"1","1","1","1","11","NA","NA","NA","NA","NA","0","20",34,34,182655,"0","0","0","0"
"2013","ES",1826552,2327.07509881423,"1",1980,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",32,32,182655,"0.6388888889","0","0","0"
"2013","ES",1828221,2327.07509881423,"4",1940,"2","1","4","1","11","3","NA","NA","0","0","NA","NA",73,72,182822,"0","2","0","101"
"2013","ES",1828222,2327.07509881423,"4",1932,"1","1","4","4","11","2","NA","NA","0","NA","NA","NA",80,80,182822,"0","2","0","0"
"2013","ES",1828281,2327.07509881423,"4",1964,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",48,48,182828,"0.8333333333","0","1","0"
"2013","ES",1828282,2327.07509881423,"2",1993,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",19,19,182828,"0.5","0","0","1"
"2013","ES",1828361,2327.07509881423,"3",1932,"1","1","1","1","11","2","NA","NA","NA","NA","0","0",80,80,182836,"0.753112271","0","0","100"
"2013","ES",1828362,2327.07509881423,"4",1941,"2","1","1","1","11","2","NA","NA","0","NA","NA","0",72,71,182836,"1","0","0","101"
"2013","ES",1828911,2327.07509881423,"4",1943,"2","1","3","4","11","5","NA","NA","NA","NA","NA","NA",70,69,182891,"99","0","0","101"
"2013","ES",1828912,2327.07509881423,"1",1943,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",70,69,182891,"0.6","0","0","0"
"2013","ES",1829291,2327.07509881423,"2",1964,"1","1","4","1","11","2","0","NA","NA","NA","NA","NA",48,48,182929,"0","0","0","1"
"2013","ES",1829292,2327.07509881423,"2",1964,"2","1","2","1","11","2","NA","25","0","NA","0","NA",48,48,182929,"99","2","0","1"
"2013","ES",1829301,2327.07509881423,"3",1932,"2","1","4","4","11","NA","NA","NA","0","NA","NA","NA",80,80,182930,"1","0","0","0"
"2013","ES",1829302,2327.07509881423,"2",1971,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41,41,182930,"0.5","0","0","0"
"2013","ES",1829851,2327.07509881423,"3",1946,"2","1","1","1","11","5","NA","NA","NA","0","NA","NA",66,66,182985,"99","0","0","0"
"2013","ES",1829852,2327.07509881423,"4",1944,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",68,68,182985,"1","0","0","0"
"2013","ES",1830161,2327.07509881423,"4",1933,"2","1","2","4","11","2","NA","NA","NA","NA","NA","NA",79,79,183016,"0.2916666667","2","1","101"
"2013","ES",1830162,2327.07509881423,"2",1934,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",79,78,183016,"0.5","0","0","0"
"2013","ES",1830271,2327.07509881423,"4",1956,"1","1","3","1","NA","3","1","NA","0","NA","NA","NA",57,56,183027,"0.5","2","0","0"
"2013","ES",1830272,2327.07509881423,"3",1956,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",57,56,183027,"99","0","0","0"
"2013","ES",1830511,2327.07509881423,"1",1948,"1","1","1","1","11","3","NA","NA","NA","NA","0","NA",64,64,183051,"99","0","0","100"
"2013","ES",1830512,2327.07509881423,"2",1953,"2","1","2","1","11","2","0","NA","NA","NA","NA","NA",60,59,183051,"0.5","0","0","111"
"2013","ES",1830661,2327.07509881423,"1",1938,"1","2","4","1","11","2","NA","NA","NA","NA","NA","NA",75,74,183066,"0.8285714286","2","0","0"
"2013","ES",1830662,2327.07509881423,"1",1941,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",72,71,183066,"99","0","0","0"
"2013","ES",1831001,2327.07509881423,"2",1963,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",50,49,183100,"0","0","0","1"
"2013","ES",1831002,2327.07509881423,"1",1964,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",48,48,183100,"1","2","0","10"
"2013","ES",1831081,2327.07509881423,"2",1948,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",64,64,183108,"0.0833333333","2","0","110"
"2013","ES",1831082,2327.07509881423,"4",1949,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",64,63,183108,"1","0","0","1"
"2013","ES",1831331,2327.07509881423,"4",1974,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",38,38,183133,"99","0","0","0"
"2013","ES",1831332,2327.07509881423,"4",1980,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",32,32,183133,"0.6388888889","0","0","101"
"2013","ES",1831521,2327.07509881423,"4",1941,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",71,71,183152,"0.4583333333","2","0","0"
"2013","ES",1831522,2327.07509881423,"3",1941,"2","1","4","4","14","NA","NA","NA","NA","NA","0","NA",71,71,183152,"0.5714285714","0","0","0"
"2013","ES",1831671,2327.07509881423,"3",1951,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",62,61,183167,"99","1","0","0"
"2013","ES",1831672,2327.07509881423,"4",1945,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",67,67,183167,"1","0","0","0"
"2013","ES",1831751,2327.07509881423,"2",1974,"1","2","3","1","11","3","NA","NA","NA","NA","0","NA",39,38,183175,"0.5","1","0","10"
"2013","ES",1831752,2327.07509881423,"2",1977,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35,35,183175,"0.7259009348","2","0","0"
"2013","ES",1832101,2327.07509881423,"4",1950,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",62,62,183210,"0.5","2","0","0"
"2013","ES",1832102,2327.07509881423,"4",1951,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",62,61,183210,"99","2","0","0"
"2013","ES",1832171,2327.07509881423,"4",1941,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",71,71,183217,"0.6666666667","0","0","0"
"2013","ES",1832172,2327.07509881423,"1",1937,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",75,75,183217,"99","2","0","0"
"2013","ES",1832221,2327.07509881423,"3",1963,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",50,49,183222,"0.8428571429","2","0","0"
"2013","ES",1832222,2327.07509881423,"3",1967,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",46,45,183222,"1","2","0","0"
"2013","ES",1832241,2327.07509881423,"1",1986,"2","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",26,26,183224,"99","0","0","10"
"2013","ES",1832242,2327.07509881423,"2",1984,"1","1","1","1","14","2","NA","NA","NA","NA","NA","NA",29,28,183224,"1","2","0","0"
"2013","ES",1832261,2327.07509881423,"4",1954,"1","2","4","1","11","2","NA","NA","NA","NA","NA","NA",59,58,183226,"99","0","0","0"
"2013","ES",1832262,2327.07509881423,"4",1953,"1","2","1","1","11","NA","NA","NA","NA","NA","NA","0",59,59,183226,"1","0","0","101"
"2013","ES",1832341,2327.07509881423,"4",1940,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",73,72,183234,"1","0","0","0"
"2013","ES",1832342,2327.07509881423,"1",1932,"1","1","1","1","11","2","NA","25","NA","NA","NA","NA",80,80,183234,"0.1666666667","0","0","0"
"2013","ES",1832521,2327.07509881423,"1",1950,"1","1","4","1","NA","2","NA","35","NA","NA","NA","NA",62,62,183252,"0.3488095238","2","0","0"
"2013","ES",1832522,2327.07509881423,"4",1955,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",58,57,183252,"0.0833333333","2","0","0"
"2013","ES",1832641,2327.07509881423,"1",1945,"2","1","1","1","11","3","NA","NA","0","NA","NA","NA",67,67,183264,"99","1","0","0"
"2013","ES",1832642,2327.07509881423,"4",1943,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",69,69,183264,"0.4682539683","1","0","0"
"2013","ES",1832781,2327.07509881423,"2",1940,"1","2","3","1","11","2","NA","NA","NA","NA","NA","NA",72,72,183278,"0.6092309911","0","0","0"
"2013","ES",1832782,2327.07509881423,"4",1941,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",72,71,183278,"99","0","0","0"
"2013","ES",1833681,2327.07509881423,"2",1954,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59,58,183368,"0.9166666667","2","0","0"
"2013","ES",1833682,2327.07509881423,"4",1953,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,59,183368,"1","0","0","100"
"2013","ES",1834051,2327.07509881423,"1",1945,"1","1","2","1","11","NA","NA","NA","NA","0","NA","0",68,67,183405,"99","0","0","0"
"2013","ES",1834052,2327.07509881423,"4",1945,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",68,67,183405,"0.5","0","0","0"
"2013","ES",1834061,2327.07509881423,"4",1950,"2","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",62,62,183406,"0.5","0","0","0"
"2013","ES",1834062,2327.07509881423,"3",1985,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",27,27,183406,"99","0","0","100"
"2013","ES",1836041,2327.07509881423,"1",1968,"2","1","4","1","11","NA","25","NA","NA","NA","NA","NA",44,44,183604,"1","0","0","100"
"2013","ES",1836042,2327.07509881423,"4",1991,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",21,21,183604,"0.5","0","0","0"
"2013","ES",1836251,2327.07509881423,"4",1933,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",80,79,183625,"0.500750779","1","0","0"
"2013","ES",1836252,2327.07509881423,"2",1944,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",69,68,183625,"1","0","0","0"
"2013","ES",1837041,2327.07509881423,"2",1974,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",38,38,183704,"0.7083333333","0","1","0"
"2013","ES",1837042,2327.07509881423,"4",1980,"2","1","2","1","11","3","NA","NA","NA","NA","NA","NA",33,32,183704,"0.5","1","0","1"
"2013","ES",1837081,2327.07509881423,"4",1933,"1","1","3","4","11","3","0","NA","NA","NA","NA","NA",79,79,183708,"1","0","0","0"
"2013","ES",1837082,2327.07509881423,"4",1935,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,183708,"0.7840090344","0","0","0"
"2013","ES",1837491,2327.07509881423,"4",1946,"1","1","4","1","11","2","0","NA","NA","NA","NA","NA",66,66,183749,"0.3333333333","1","1","101"
"2013","ES",1837492,2327.07509881423,"1",1945,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",68,67,183749,"99","0","0","0"
"2013","ES",1838231,2327.07509881423,"3",1970,"1","1","3","4","NA","NA","NA","NA","NA","NA","NA","NA",42,42,183823,"0.5","0","0","101"
"2013","ES",1838232,2327.07509881423,"1",1969,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",43,43,183823,"0.5","0","0","111"
"2013","ES",1839001,2327.07509881423,"3",1950,"2","1","2","4","NA","2","25","NA","0","NA","NA","NA",63,62,183900,"1","0","0","0"
"2013","ES",1839002,2327.07509881423,"3",1985,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",27,27,183900,"1","0","0","0"
"2013","ES",1839481,2327.07509881423,"4",1942,"2","1","3","1","11","3","30","NA","NA","NA","0","0",71,70,183948,"99","0","0","0"
"2013","ES",1839482,2327.07509881423,"2",1932,"1","1","2","1","NA","2","NA","NA","NA","0","NA","NA",80,80,183948,"0.5","0","0","0"
"2013","ES",1840551,2327.07509881423,"2",1950,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",62,62,184055,"0.5","1","0","0"
"2013","ES",1840552,2327.07509881423,"2",1956,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",56,56,184055,"0.5833333333","0","0","100"
"2013","ES",1841061,2327.07509881423,"3",1971,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",42,41,184106,"1","0","0","0"
"2013","ES",1841062,2327.07509881423,"3",1952,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",61,60,184106,"0.5","0","0","100"
"2013","ES",1841251,2327.07509881423,"3",1940,"2","1","1","1","11","3","NA","NA","0","NA","0","NA",73,72,184125,"0.25","0","0","1"
"2013","ES",1841252,2327.07509881423,"3",1941,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",71,71,184125,"0.5","2","0","0"
"2013","ES",1841261,2327.07509881423,"3",1943,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",70,69,184126,"1","0","0","0"
"2013","ES",1841262,2327.07509881423,"4",1944,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",68,68,184126,"0.8055555556","0","0","0"
"2013","ES",1841411,2327.07509881423,"3",1951,"2","1","1","4","11","5","NA","NA","NA","NA","NA","0",62,61,184141,"0.5","0","0","0"
"2013","ES",1841412,2327.07509881423,"3",1945,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",67,67,184141,"0.1111111111","0","0","0"
"2013","ES",1841811,2327.07509881423,"2",1933,"2","1","3","1","11","2","NA","NA","0","0","0","NA",79,79,184181,"0.9523809524","0","0","0"
"2013","ES",1841812,2327.07509881423,"1",1967,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",46,45,184181,"1","2","0","0"
"2013","ES",1841821,2327.07509881423,"3",1932,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",80,80,184182,"0.6142857143","1","0","101"
"2013","ES",1841822,2327.07509881423,"2",1933,"2","1","1","1","11","3","NA","NA","NA","0","NA","0",79,79,184182,"0.8571428571","1","0","0"
"2013","ES",1841911,2327.07509881423,"3",1950,"2","1","2","4","11","2","NA","NA","NA","NA","0","0",62,62,184191,"0.6666666667","0","0","100"
"2013","ES",1841912,2327.07509881423,"3",1951,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",62,61,184191,"99","1","0","1"
"2013","ES",1842831,2327.07509881423,"3",1960,"1","1","2","1","11","2","NA","NA","NA","0","NA","NA",53,52,184283,"99","2","0","101"
"2013","ES",1842832,2327.07509881423,"3",1961,"2","1","4","1","NA","3","NA","NA","NA","0","NA","NA",51,51,184283,"0.4890390447","1","0","0"
"2013","ES",1843811,2327.07509881423,"2",1945,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",67,67,184381,"0.5277777778","1","0","0"
"2013","ES",1843812,2327.07509881423,"4",1941,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",71,71,184381,"99","0","0","10"
"2013","ES",1843831,2327.07509881423,"2",1945,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",68,67,184383,"99","0","0","100"
"2013","ES",1843832,2327.07509881423,"4",1947,"2","1","2","1","11","NA","NA","NA","NA","NA","0","NA",65,65,184383,"1","1","0","0"
"2013","ES",1844661,2327.07509881423,"2",1980,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",33,32,184466,"0.5","1","0","0"
"2013","ES",1844662,2327.07509881423,"4",1982,"2","1","1","1","11","2","NA","25","NA","NA","NA","NA",31,30,184466,"0.0208333333","2","0","0"
"2013","ES",1845761,2327.07509881423,"4",1986,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",26,26,184576,"0","1","0","0"
"2013","ES",1845762,2327.07509881423,"4",1984,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",28,28,184576,"0.4285714286","0","0","101"
"2013","ES",1845871,2327.07509881423,"1",1978,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",34,34,184587,"99","0","0","0"
"2013","ES",1845872,2327.07509881423,"4",1983,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",29,29,184587,"1","0","0","0"
"2013","ES",1846411,2327.07509881423,"1",1940,"1","1","1","1","NA","2","NA","NA","0","NA","NA","0",72,72,184641,"0.8571428571","0","0","100"
"2013","ES",1846412,2327.07509881423,"4",1941,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",71,71,184641,"0.5","2","0","0"
"2013","ES",1846571,2327.07509881423,"2",1947,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",65,65,184657,"99","0","1","0"
"2013","ES",1846572,2327.07509881423,"3",1955,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",57,57,184657,"0.75","1","1","0"
"2013","ES",1846671,2327.07509881423,"4",1934,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",79,78,184667,"99","0","0","0"
"2013","ES",1846672,2327.07509881423,"2",1932,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",80,80,184667,"0.6666666667","0","0","101"
"2013","ES",1847151,2327.07509881423,"3",1976,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",37,36,184715,"99","0","0","0"
"2013","ES",1847152,2327.07509881423,"3",1986,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",27,26,184715,"1","0","0","0"
"2013","ES",1847191,2327.07509881423,"2",1958,"1","1","3","4","11","5","NA","NA","0","NA","NA","NA",54,54,184719,"0.5","0","0","0"
"2013","ES",1847192,2327.07509881423,"1",1959,"2","1","4","4","11","2","NA","NA","NA","NA","0","NA",53,53,184719,"1","0","0","101"
"2013","ES",1847551,2327.07509881423,"3",1989,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",23,23,184755,"0.356260512","0","0","100"
"2013","ES",1847552,2327.07509881423,"4",1991,"1","1","2","1","11","NA","NA","NA","0","0","NA","NA",22,21,184755,"0.5","1","0","0"
"2013","ES",1847991,2327.07509881423,"2",1970,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",43,42,184799,"99","2","0","0"
"2013","ES",1847992,2327.07509881423,"3",2005,"2","2","2","1","11","NA","NA","NA","NA","0","NA","NA",8,7,184799,"0.6388888889","2","0","0"
"2013","ES",1848121,2327.07509881423,"2",1962,"2","1","2","1","11","5","NA","NA","NA","NA","NA","NA",50,50,184812,"1","1","0","100"
"2013","ES",1848122,2327.07509881423,"4",1943,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",70,69,184812,"0.5","2","0","0"
"2013","ES",1849261,2327.07509881423,"2",1971,"1","1","1","1","11","NA","NA","35","NA","NA","NA","NA",42,41,184926,"1","0","0","10"
"2013","ES",1849262,2327.07509881423,"4",1975,"2","2","4","1","11","2","NA","NA","NA","NA","NA","NA",38,37,184926,"1","2","0","0"
"2013","ES",1849881,2327.07509881423,"1",1946,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",67,66,184988,"1","0","0","0"
"2013","ES",1849882,2327.07509881423,"3",1948,"2","1","2","1","11","3","NA","NA","NA","0","NA","NA",65,64,184988,"1","2","0","0"
"2013","ES",1850081,2327.07509881423,"1",1933,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",80,79,185008,"99","0","1","101"
"2013","ES",1850082,2327.07509881423,"4",1935,"2","1","3","1","NA","2","NA","45","NA","NA","NA","NA",78,77,185008,"0.125","0","0","0"
"2013","ES",1850831,2327.07509881423,"2",1947,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",66,65,185083,"99","2","0","0"
"2013","ES",1850832,2327.07509881423,"2",1945,"1","1","4","1","11","2","25","NA","NA","NA","NA","NA",67,67,185083,"0","0","0","1"
"2013","ES",1851161,2327.07509881423,"4",1957,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",56,55,185116,"99","2","0","10"
