"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BG",61631,"BG34","4","679.7136"
"2013","BG",61640,"BG34","1","341.1999"
"2013","BG",61701,"BG34","2","326.7062"
"2013","BG",61727,"BG34","5","769.5442"
"2013","BG",61729,"BG34","3","587.6251"
"2013","BG",61781,"BG34","5","1472.461"
"2013","BG",61812,"BG34","2","415.2493"
"2013","BG",61837,"BG34","3","714.7712"
"2013","BG",61844,"BG34","5","591.1866"
"2013","BG",61863,"BG34","5","314.7047"
"2013","BG",61875,"BG34","5","471.2598"
"2013","BG",61879,"BG34","1","1057.35"
"2013","BG",61928,"BG34","3","1121.153"
"2013","BG",61945,"BG34","5","364.2285"
"2013","BG",61974,"BG34","5","434.5036"
"2013","BG",62031,"BG34","2","543.5198"
"2013","BG",62067,"BG34","2","494.7927"
"2013","BG",62068,"BG34","1","1315.387"
"2013","BG",62116,"BG34","3","696.8828"
"2013","BG",62188,"BG34","4","1399.434"
"2013","BG",62226,"BG34","4","882.991"
"2013","BG",62314,"BG34","4","826.1301"
"2013","BG",62318,"BG34","3","430.4837"
"2013","BG",62320,"BG34","4","363.9181"
"2013","BG",62321,"BG34","1","1012.617"
"2013","BG",62353,"BG34","2","814.6721"
"2013","BG",62356,"BG34","1","640.7131"
"2013","BG",62361,"BG34","3","321.2436"
"2013","BG",62366,"BG34","2","540.9844"
"2013","BG",62448,"BG34","2","869.0597"
"2013","BG",62487,"BG34","3","797.9803"
"2013","BG",62522,"BG34","5","266.2997"
"2013","BG",62540,"BG34","5","566.8814"
"2013","BG",62590,"BG34","4","1407.127"
"2013","BG",62596,"BG34","2","249.6085"
"2013","BG",62619,"BG34","5","736.1597"
"2013","BG",62656,"BG34","3","274.4599"
"2013","BG",62663,"BG34","1","873.3884"
"2013","BG",62675,"BG34","4","340.0439"
"2013","BG",62702,"BG34","2","1361.644"
"2013","BG",62705,"BG34","3","387.4091"
"2013","BG",62743,"BG34","4","1803.587"
"2013","BG",62750,"BG34","5","670.1311"
"2013","BG",62796,"BG34","4","811.0705"
"2013","BG",62819,"BG34","5","486.8137"
"2013","BG",62827,"BG34","4","1084.734"
"2013","BG",62829,"BG34","1","1341.565"
"2013","BG",62858,"BG34","2","308.3715"
"2013","BG",62893,"BG34","2","440.7559"
"2013","BG",62906,"BG34","5","146.3475"
"2013","BG",62920,"BG34","2","368.5088"
"2013","BG",62921,"BG34","3","1738.946"
"2013","BG",62932,"BG34","4","572.1305"
"2013","BG",62935,"BG34","5","982.3765"
"2013","BG",62951,"BG34","4","284.8326"
"2013","BG",62977,"BG34","1","1335.693"
"2013","BG",63037,"BG34","3","271.5722"
"2013","BG",63059,"BG34","4","553.6221"
"2013","BG",63086,"BG34","5","604.7601"
"2013","BG",63119,"BG34","1","517.5001"
"2013","BG",63132,"BG34","2","1092.624"
"2013","BG",63146,"BG34","4","781.2017"
"2013","BG",63154,"BG34","3","376.8814"
"2013","BG",63155,"BG34","2","914.9489"
"2013","BG",63161,"BG34","1","433.4573"
"2013","BG",63212,"BG34","1","880.8148"
"2013","BG",63223,"BG34","1","452.8977"
"2013","BG",63248,"BG34","4","917.2789"
"2013","BG",63272,"BG34","5","1186.284"
"2013","BG",63280,"BG34","3","503.4689"
"2013","BG",63281,"BG34","1","233.337"
"2013","BG",63290,"BG34","1","464.7207"
"2013","BG",63335,"BG34","2","393.6093"
"2013","BG",63374,"BG34","2","542.1999"
"2013","BG",63397,"BG34","2","1125.338"
"2013","BG",63418,"BG34","2","949.2108"
"2013","BG",63422,"BG34","2","613.5403"
"2013","BG",63433,"BG34","1","812.8321"
"2013","BG",63456,"BG34","5","654.0931"
"2013","BG",63485,"BG34","1","1052.784"
"2013","BG",63511,"BG34","1","1098.919"
"2013","BG",63534,"BG34","3","1107.942"
"2013","BG",63568,"BG34","3","390.1609"
"2013","BG",63583,"BG34","5","584.027"
"2013","BG",63590,"BG34","2","823.5546"
"2013","BG",63633,"BG34","3","310.0476"
"2013","BG",63667,"BG34","3","348.4842"
"2013","BG",63704,"BG34","1","1430.012"
"2013","BG",63726,"BG34","4","361.0697"
"2013","BG",63769,"BG34","5","722.0818"
"2013","BG",63771,"BG34","1","382.1781"
"2013","BG",63794,"BG34","4","536.2078"
"2013","BG",63801,"BG34","3","648.3573"
"2013","BG",63824,"BG34","1","576.0978"
"2013","BG",63873,"BG34","4","462.5599"
"2013","BG",63945,"BG34","3","820.4924"
"2013","BG",63982,"BG34","5","0"
"2013","BG",63991,"BG34","5","615.3564"
"2013","BG",64003,"BG34","2","696.8551"
"2013","BG",64026,"BG34","1","416.0142"
"2013","BG",64033,"BG34","4","394.2455"
"2013","BG",64048,"BG34","4","718.7752"
"2013","BG",64086,"BG34","2","334.3376"
"2013","BG",64104,"BG34","5","340.0439"
"2013","BG",64129,"BG34","5","366.0667"
"2013","BG",64143,"BG34","1","980.5041"
"2013","BG",64170,"BG34","2","398.4963"
"2013","BG",64187,"BG34","2","467.3504"
"2013","BG",64292,"BG34","2","1420.871"
"2013","BG",64334,"BG34","4","1014.31"
"2013","BG",64349,"BG34","4","328.1108"
"2013","BG",64376,"BG34","4","224.1744"
"2013","BG",64382,"BG34","2","671.5787"
"2013","BG",64417,"BG34","4","315.2343"
"2013","BG",64428,"BG34","4","479.0675"
"2013","BG",64445,"BG34","4","374.3438"
"2013","BG",64448,"BG34","1","797.3855"
"2013","BG",64478,"BG34","3","238.0591"
"2013","BG",64486,"BG34","5","990.6679"
"2013","BG",64505,"BG34","2","974.1404"
"2013","BG",64512,"BG34","1","585.4037"
"2013","BG",64574,"BG34","3","409.4486"
"2013","BG",64594,"BG34","3","1000.78"
"2013","BG",64611,"BG34","3","554.426"
"2013","BG",64635,"BG34","3","899.3869"
"2013","BG",64647,"BG34","5","880.1794"
"2013","BG",64657,"BG34","1","690.446"
"2013","BG",64667,"BG34","3","516.1126"
"2013","BG",64740,"BG34","5","832.5972"
"2013","BG",64744,"BG34","2","1000.78"
"2013","BG",64783,"BG34","5","469.6235"
"2013","BG",64796,"BG34","5","550.7857"
"2013","BG",64841,"BG34","2","253.8342"
"2013","BG",64848,"BG34","1","403.1913"
"2013","BG",64858,"BG34","1","415.5416"
"2013","BG",64864,"BG34","2","559.0744"
"2013","BG",64878,"BG34","3","384.3003"
"2013","BG",64888,"BG34","3","459.487"
"2013","BG",64921,"BG34","2","530.4983"
"2013","BG",64940,"BG34","5","638.8943"
"2013","BG",64964,"BG34","2","925.9115"
"2013","BG",64998,"BG34","1","949.2108"
"2013","BG",65069,"BG34","4","755.6502"
"2013","BG",65079,"BG34","2","1395.025"
"2013","BG",65091,"BG34","2","231.8312"
"2013","BG",65111,"BG34","2","415.215"
"2013","BG",65121,"BG34","3","761.6563"
"2013","BG",65172,"BG34","1","1754.338"
"2013","BG",65181,"BG34","1","499.3145"
"2013","BG",65188,"BG34","2","645.9482"
"2013","BG",65192,"BG34","4","872.8109"
"2013","BG",65200,"BG34","4","1430.012"
"2013","BG",65203,"BG34","2","398.283"
"2013","BG",65205,"BG34","2","0"
"2013","BG",65232,"BG34","3","835.6626"
"2013","BG",65253,"BG34","5","643.5706"
"2013","BG",65268,"BG34","1","1514.386"
"2013","BG",65274,"BG34","1","584.3995"
"2013","BG",65281,"BG34","5","730.5649"
"2013","BG",65353,"BG34","2","660.8061"
"2013","BG",65392,"BG34","3","509.7232"
"2013","BG",65423,"BG34","3","1214.127"
"2013","BG",65433,"BG34","1","1177.794"
"2013","BG",65441,"BG34","4","522.4217"
"2013","BG",65456,"BG34","1","1387.616"
"2013","BG",65518,"BG34","1","991.5785"
"2013","BG",65550,"BG34","2","737.6502"
"2013","BG",65557,"BG34","2","635.5747"
"2013","BG",65657,"BG34","2","344.5515"
"2013","BG",65736,"BG34","3","597.6932"
"2013","BG",65753,"BG34","5","586.0701"
"2013","BG",65830,"BG34","2","729.0314"
"2013","BG",65851,"BG34","3","908.6883"
"2013","BG",65872,"BG34","1","348.1334"
"2013","BG",65881,"BG34","2","417.3321"
"2013","BG",65894,"BG34","3","453.505"
"2013","BG",65910,"BG34","1","1312.468"
"2013","BG",65947,"BG34","3","605.5946"
"2013","BG",65956,"BG34","1","792.4136"
"2013","BG",65985,"BG34","4","1615.616"
"2013","BG",66009,"BG34","4","558.2317"
"2013","BG",66016,"BG34","2","1000.913"
"2013","BG",66052,"BG34","4","473.3907"
"2013","BG",66070,"BG34","2","367.7039"
"2013","BG",66075,"BG34","3","0"
"2013","BG",66151,"BG34","2","436.841"
"2013","BG",66154,"BG34","2","234.4008"
"2013","BG",66171,"BG34","2","337.617"
"2013","BG",66209,"BG34","3","787.387"
"2013","BG",66211,"BG34","3","249.5341"
"2013","BG",66214,"BG34","5","404.5588"
"2013","BG",66253,"BG34","2","597.6932"
"2013","BG",66300,"BG34","3","1279.449"
"2013","BG",66343,"BG34","3","857.2453"
"2013","BG",66351,"BG34","1","335.3839"
"2013","BG",66391,"BG34","2","797.1896"
"2013","BG",66395,"BG34","4","656.0047"
"2013","BG",66396,"BG34","5","308.3715"
"2013","BG",66416,"BG34","1","592.4772"
"2013","BG",66457,"BG34","3","365.047"
"2013","BG",66494,"BG34","1","318.5264"
"2013","BG",66598,"BG34","3","987.857"
"2013","BG",66659,"BG34","5","441.9559"
"2013","BG",66669,"BG34","1","397.6338"
"2013","BG",66699,"BG34","3","581.1803"
"2013","BG",66702,"BG34","4","778.7005"
"2013","BG",66725,"BG34","2","193.6053"
"2013","BG",66846,"BG34","1","923.093"
"2013","BG",66848,"BG34","4","701.9779"
"2013","BG",66876,"BG34","2","564.5729"
"2013","BG",66901,"BG34","4","332.8283"
"2013","BG",66912,"BG34","5","455.0966"
"2013","BG",66966,"BG34","1","266.6378"
"2013","BG",67010,"BG34","1","402.0665"
"2013","BG",67037,"BG34","4","851.0263"
"2013","BG",67061,"BG34","3","503.7951"
"2013","BG",67073,"BG34","1","584.7969"
"2013","BG",67171,"BG34","4","761.6563"
"2013","BG",67178,"BG34","1","685.0696"
"2013","BG",67185,"BG34","5","868.5303"
"2013","BG",67203,"BG34","5","457.3655"
"2013","BG",67247,"BG34","3","188.3741"
"2013","BG",67281,"BG34","1","638.0262"
"2013","BG",67351,"BG34","3","851.988"
"2013","BG",67360,"BG34","4","760.3446"
"2013","BG",67373,"BG34","2","513.4333"
"2013","BG",67419,"BG34","2","777.3504"
"2013","BG",67464,"BG34","5","979.7898"
"2013","BG",67496,"BG34","1","414.9513"
"2013","BG",67534,"BG34","2","669.5393"
"2013","BG",67576,"BG34","1","343.7571"
"2013","BG",67612,"BG34","2","352.9878"
"2013","BG",67642,"BG34","3","971.7058"
"2013","BG",67655,"BG34","4","340.0439"
"2013","BG",67688,"BG34","3","698.0451"
"2013","BG",67773,"BG34","4","826.1301"
"2013","BG",67795,"BG34","4","749.9344"
"2013","BG",67802,"BG34","5","1057.35"
"2013","BG",67888,"BG34","5","1201.711"
"2013","BG",67939,"BG34","3","724.6125"
"2013","BG",68004,"BG34","2","687.7718"
"2013","BG",68009,"BG34","4","467.4727"
"2013","BG",68031,"BG34","1","448.7193"
"2013","BG",68041,"BG34","2","968.312"
"2013","BG",68048,"BG34","3","233.1711"
"2013","BG",68064,"BG34","1","0"
"2013","BG",68093,"BG34","5","528.3739"
"2013","BG",68096,"BG41","4","531.0955"
"2013","BG",68110,"BG41","2","899.1952"
"2013","BG",68121,"BG41","1","700.2976"
"2013","BG",68126,"BG41","1","991.8277"
"2013","BG",68129,"BG41","5","321.4393"
"2013","BG",68168,"BG41","2","633.022"
"2013","BG",68183,"BG41","3","638.6074"
"2013","BG",68210,"BG41","4","1113.07"
"2013","BG",68234,"BG41","5","705.5666"
"2013","BG",68251,"BG41","2","835.6626"
"2013","BG",68269,"BG41","1","2814.321"
"2013","BG",68281,"BG41","2","416.8059"
"2013","BG",68291,"BG41","4","903.524"
"2013","BG",68326,"BG41","5","486.2493"
"2013","BG",68342,"BG41","5","382.0164"
"2013","BG",68393,"BG41","2","475.6225"
"2013","BG",68401,"BG41","4","411.3758"
"2013","BG",68462,"BG41","4","910.569"
"2013","BG",68466,"BG41","2","626.1094"
"2013","BG",68497,"BG41","3","353.7986"
"2013","BG",68517,"BG41","5","1267.884"
"2013","BG",68527,"BG41","4","1279.449"
"2013","BG",68562,"BG41","1","836.5776"
"2013","BG",68564,"BG41","4","707.01"
"2013","BG",68570,"BG41","5","925.5828"
"2013","BG",68573,"BG41","4","387.104"
"2013","BG",68576,"BG41","2","250.2008"
"2013","BG",68624,"BG41","3","0"
"2013","BG",68630,"BG41","2","639.4435"
"2013","BG",68652,"BG41","3","1167.502"
"2013","BG",68690,"BG41","4","683.0577"
"2013","BG",68702,"BG41","3","475.5491"
"2013","BG",68713,"BG41","2","638.0174"
"2013","BG",68714,"BG41","1","592.4772"
"2013","BG",68770,"BG41","4","674.7108"
"2013","BG",68813,"BG41","5","1145.84"
"2013","BG",68849,"BG41","3","371.0216"
"2013","BG",68867,"BG41","5","522.7544"
"2013","BG",68908,"BG41","3","1395.025"
"2013","BG",68925,"BG41","4","863.1563"
"2013","BG",68975,"BG41","5","420.4942"
"2013","BG",68989,"BG41","3","831.326"
"2013","BG",69028,"BG41","4","1407.127"
"2013","BG",69032,"BG41","5","782.9503"
"2013","BG",69036,"BG41","4","496.3988"
"2013","BG",69169,"BG41","2","876.376"
"2013","BG",69204,"BG41","5","803.8537"
"2013","BG",69224,"BG41","4","405.2659"
"2013","BG",69255,"BG41","4","833.2971"
"2013","BG",69282,"BG41","4","1423.265"
"2013","BG",69313,"BG41","1","419.6879"
"2013","BG",69321,"BG41","4","804.3873"
"2013","BG",69332,"BG41","1","331.8555"
"2013","BG",69348,"BG41","5","648.0233"
"2013","BG",69406,"BG41","4","705.1652"
"2013","BG",69430,"BG41","1","266.0786"
"2013","BG",69521,"BG41","3","954.0661"
"2013","BG",69531,"BG41","5","689.3142"
"2013","BG",69569,"BG41","4","889.2752"
"2013","BG",69587,"BG41","3","559.8383"
"2013","BG",69624,"BG41","1","654.4168"
"2013","BG",69718,"BG41","4","949.7728"
"2013","BG",69753,"BG41","5","597.1611"
"2013","BG",69760,"BG41","4","571.3111"
"2013","BG",69762,"BG41","1","403.2064"
"2013","BG",69830,"BG41","1","570.88"
"2013","BG",69850,"BG41","4","464.5418"
"2013","BG",69925,"BG41","2","718.7752"
"2013","BG",69972,"BG41","2","413.6365"
"2013","BG",69999,"BG41","1","461.7321"
"2013","BG",70050,"BG41","4","1103.528"
"2013","BG",70126,"BG41","3","465.8653"
"2013","BG",70158,"BG41","2","754.2864"
"2013","BG",70166,"BG41","1","876.4986"
"2013","BG",70217,"BG41","3","445.9213"
"2013","BG",70282,"BG41","1","870.3408"
"2013","BG",70294,"BG41","4","796.3563"
"2013","BG",70296,"BG41","2","990.8359"
"2013","BG",70366,"BG41","5","512.9359"
"2013","BG",70390,"BG41","5","580.0864"
"2013","BG",70408,"BG41","3","451.4068"
"2013","BG",70430,"BG41","5","1661.698"
"2013","BG",70470,"BG41","5","389.8244"
"2013","BG",70495,"BG41","1","604.6606"
"2013","BG",70501,"BG41","5","742.1564"
"2013","BG",70524,"BG41","2","382.0982"
"2013","BG",70540,"BG41","2","361.0697"
"2013","BG",70563,"BG41","1","241.4732"
"2013","BG",70615,"BG41","5","567.2068"
"2013","BG",70662,"BG41","1","569.3114"
"2013","BG",70690,"BG41","3","984.1245"
"2013","BG",70719,"BG41","1","949.609"
"2013","BG",70742,"BG41","1","582.1196"
"2013","BG",70768,"BG41","4","556.3893"
"2013","BG",70788,"BG41","5","677.7928"
"2013","BG",70855,"BG41","4","0"
"2013","BG",70860,"BG41","3","1349.647"
"2013","BG",70879,"BG41","2","491.4027"
"2013","BG",70933,"BG41","1","890.9225"
"2013","BG",70948,"BG41","5","927.3437"
"2013","BG",70956,"BG41","3","454.6378"
"2013","BG",70976,"BG41","1","474.9345"
"2013","BG",70983,"BG41","3","773.172"
"2013","BG",70993,"BG41","5","566.2279"
"2013","BG",70995,"BG41","4","707.763"
"2013","BG",71024,"BG41","1","881.4454"
"2013","BG",71042,"BG41","3","608.851"
"2013","BG",71052,"BG41","5","605.3139"
"2013","BG",71054,"BG41","4","491.4559"
"2013","BG",71056,"BG41","5","833.4599"
"2013","BG",71139,"BG41","2","947.4741"
"2013","BG",71164,"BG41","1","936.1575"
"2013","BG",71200,"BG41","3","865.9625"
"2013","BG",71262,"BG41","2","497.9604"
"2013","BG",71320,"BG41","5","521.7319"
"2013","BG",71371,"BG41","5","1053.418"
"2013","BG",71412,"BG41","4","1103.528"
"2013","BG",71413,"BG41","2","836.7367"
"2013","BG",71418,"BG41","3","668.3084"
"2013","BG",71431,"BG41","4","342.9381"
"2013","BG",71552,"BG41","1","687.7718"
"2013","BG",71591,"BG41","2","670.1311"
"2013","BG",71601,"BG41","1","660.8061"
"2013","BG",71612,"BG41","3","267.8443"
"2013","BG",71638,"BG41","1","464.4445"
"2013","BG",71647,"BG41","1","939.5963"
"2013","BG",71667,"BG41","4","555.4083"
"2013","BG",71735,"BG41","1","230.7705"
"2013","BG",71778,"BG41","5","822.549"
"2013","BG",71832,"BG41","3","695.0115"
"2013","BG",71872,"BG41","3","749.8508"
"2013","BG",71874,"BG41","4","1333.627"
"2013","BG",71908,"BG41","5","707.01"
"2013","BG",71967,"BG41","5","1714.973"
"2013","BG",71986,"BG41","4","417.3321"
"2013","BG",72015,"BG41","2","521.8554"
"2013","BG",72042,"BG41","1","1478.412"
"2013","BG",72048,"BG41","4","426.7638"
"2013","BG",72066,"BG41","3","810.3917"
"2013","BG",72068,"BG41","2","351.4856"
"2013","BG",72086,"BG41","4","645.2139"
"2013","BG",72104,"BG41","3","1398.971"
"2013","BG",72106,"BG41","2","859.2853"
"2013","BG",72142,"BG41","1","1420.871"
"2013","BG",72182,"BG41","2","439.9995"
"2013","BG",72191,"BG41","1","901.4546"
"2013","BG",72218,"BG41","5","730.5649"
"2013","BG",72250,"BG41","3","536.5482"
"2013","BG",72260,"BG41","1","994.3801"
"2013","BG",72310,"BG41","1","367.9711"
"2013","BG",72347,"BG41","2","526.0924"
"2013","BG",72369,"BG41","1","1416.49"
"2013","BG",72422,"BG41","3","715.3959"
"2013","BG",72430,"BG41","3","533.5739"
"2013","BG",72481,"BG41","3","1335.693"
"2013","BG",72499,"BG41","2","583.1463"
"2013","BG",72501,"BG41","2","327.9987"
"2013","BG",72512,"BG41","2","644.7085"
"2013","BG",72558,"BG41","4","309.6571"
"2013","BG",72569,"BG41","5","480.2828"
"2013","BG",72598,"BG41","5","553.3092"
"2013","BG",72655,"BG41","2","1649.742"
"2013","BG",72728,"BG41","5","1329.865"
"2013","BG",72791,"BG41","2","1094.807"
"2013","BG",72821,"BG41","2","1268.103"
"2013","BG",72831,"BG41","4","382.0596"
"2013","BG",72860,"BG41","4","1423.265"
"2013","BG",72887,"BG41","2","822.6037"
"2013","BG",72983,"BG41","3","526.0473"
"2013","BG",72993,"BG41","1","177.4122"
"2013","BG",72996,"BG41","2","521.8384"
"2013","BG",73015,"BG41","4","435.5338"
"2013","BG",73093,"BG41","1","269.6661"
"2013","BG",73097,"BG41","4","640.7401"
"2013","BG",73099,"BG41","5","971.7058"
"2013","BG",73126,"BG41","2","453.696"
"2013","BG",73148,"BG41","4","481.4368"
"2013","BG",73163,"BG41","5","1482.039"
"2013","BG",73165,"BG41","3","219.0849"
"2013","BG",73168,"BG41","5","335.2276"
"2013","BG",73178,"BG41","2","705.1652"
"2013","BG",73236,"BG41","3","298.5687"
"2013","BG",73238,"BG41","5","1015.578"
"2013","BG",73244,"BG41","2","346.5904"
"2013","BG",73249,"BG41","4","183.843"
"2013","BG",73307,"BG41","3","205.692"
"2013","BG",73324,"BG41","3","308.0851"
"2013","BG",73339,"BG41","1","307.4921"
"2013","BG",73341,"BG41","4","761.6563"
"2013","BG",73380,"BG41","4","863.2208"
"2013","BG",73422,"BG41","4","2246.463"
"2013","BG",73433,"BG41","1","251.5797"
"2013","BG",73454,"BG41","2","1043.324"
"2013","BG",73466,"BG41","5","2058.217"
"2013","BG",73487,"BG41","2","1077.511"
"2013","BG",73488,"BG41","4","369.1192"
"2013","BG",73502,"BG41","5","464.2663"
"2013","BG",73561,"BG41","3","354.0976"
"2013","BG",73589,"BG41","4","237.5973"
"2013","BG",73599,"BG41","5","1569.543"
"2013","BG",73614,"BG41","1","532.8592"
"2013","BG",73621,"BG41","2","630.4839"
"2013","BG",73637,"BG41","4","1043.041"
"2013","BG",73654,"BG41","4","689.0722"
"2013","BG",73753,"BG41","3","753.9739"
"2013","BG",73811,"BG41","3","1034.9"
"2013","BG",73845,"BG41","5","854.0561"
"2013","BG",73846,"BG41","4","226.629"
"2013","BG",73912,"BG41","3","665.7865"
"2013","BG",73915,"BG41","5","321.7318"
"2013","BG",73943,"BG41","2","1019.891"
"2013","BG",73959,"BG41","2","1421.19"
"2013","BG",73978,"BG41","1","642.8987"
"2013","BG",73986,"BG41","2","417.0891"
"2013","BG",73992,"BG41","2","782.9503"
"2013","BG",73996,"BG41","3","1132.508"
"2013","BG",74008,"BG41","4","420.5528"
"2013","BG",74080,"BG41","5","696.8828"
"2013","BG",74083,"BG41","2","708.2333"
"2013","BG",74134,"BG41","5","1001.498"
"2013","BG",74198,"BG41","1","381.7687"
"2013","BG",74255,"BG41","3","797.0359"
"2013","BG",74334,"BG41","2","563.3432"
"2013","BG",74341,"BG41","2","455.2714"
"2013","BG",74387,"BG41","4","415.9099"
"2013","BG",74391,"BG41","1","280.685"
"2013","BG",74400,"BG41","4","456.6426"
"2013","BG",74431,"BG41","1","910.9574"
"2013","BG",74440,"BG41","3","233.781"
"2013","BG",74526,"BG41","1","575.7025"
"2013","BG",74540,"BG41","1","717.7677"
"2013","BG",74543,"BG41","4","660.2069"
"2013","BG",74566,"BG41","1","347.5394"
"2013","BG",74594,"BG41","2","1121.526"
"2013","BG",74680,"BG41","3","1430.012"
"2013","BG",74713,"BG41","1","440.9604"
"2013","BG",74726,"BG41","5","1163.367"
"2013","BG",74740,"BG41","4","476.7762"
"2013","BG",74756,"BG41","1","489.03"
"2013","BG",74770,"BG41","2","543.0969"
"2013","BG",74771,"BG41","3","246.2312"
"2013","BG",74845,"BG41","1","1276.117"
"2013","BG",74847,"BG41","3","1388.884"
"2013","BG",74937,"BG41","2","733.3018"
"2013","BG",74942,"BG41","1","370.6172"
"2013","BG",74963,"BG41","4","653.6334"
"2013","BG",74971,"BG41","5","1195.05"
"2013","BG",75016,"BG41","3","439.698"
"2013","BG",75047,"BG41","2","448.7193"
"2013","BG",75066,"BG41","3","422.0077"
"2013","BG",75095,"BG41","3","586.3434"
"2013","BG",75101,"BG41","1","1026.091"
"2013","BG",75124,"BG41","2","319.7038"
"2013","BG",75157,"BG41","3","1247.641"
"2013","BG",75278,"BG41","2","672.3401"
"2013","BG",75290,"BG41","4","406.7365"
"2013","BG",75294,"BG41","3","831.326"
"2013","BG",75306,"BG41","4","0"
"2013","BG",75369,"BG41","1","763.3719"
"2013","BG",75439,"BG41","3","634.5283"
"2013","BG",75492,"BG41","3","794.3267"
"2013","BG",75511,"BG41","4","1714.973"
"2013","BG",75521,"BG41","5","657.677"
"2013","BG",75601,"BG41","2","820.0013"
"2013","BG",75605,"BG41","4","197.629"
"2013","BG",75667,"BG41","3","559.5981"
"2013","BG",75684,"BG41","4","760.1447"
"2013","BG",75711,"BG41","5","369.8773"
"2013","BG",75732,"BG41","5","532.2034"
"2013","BG",75766,"BG41","2","420.4121"
"2013","BG",75796,"BG41","5","1266.932"
"2013","BG",75799,"BG41","1","1072.292"
"2013","BG",75807,"BG41","4","597.4718"
"2013","BG",75830,"BG41","1","1202.947"
"2013","BG",75851,"BG41","4","777.3504"
"2013","BG",75881,"BG41","3","644.9594"
"2013","BG",75882,"BG41","5","990.8359"
"2013","BG",75930,"BG41","4","635.0128"
"2013","BG",76023,"BG41","5","588.263"
"2013","BG",76036,"BG41","2","685.9771"
"2013","BG",76048,"BG41","3","1121.153"
"2013","BG",76079,"BG41","1","587.3062"
"2013","BG",76086,"BG41","4","997.94"
"2013","BG",76096,"BG41","5","281.2784"
"2013","BG",76163,"BG41","1","810.1675"
"2013","BG",76240,"BG41","2","401.5923"
"2013","BG",76335,"BG41","2","350.4152"
"2013","BG",76345,"BG41","2","607.8725"
"2013","BG",76355,"BG41","1","412.6099"
"2013","BG",76406,"BG41","2","279.3335"
"2013","BG",76416,"BG41","1","479.4156"
"2013","BG",76444,"BG41","5","977.6118"
"2013","BG",76447,"BG41","4","557.0929"
"2013","BG",76499,"BG41","5","1534.098"
"2013","BG",76513,"BG41","1","605.3139"
"2013","BG",76516,"BG41","1","689.0259"
"2013","BG",76600,"BG41","3","332.2305"
"2013","BG",76617,"BG41","2","531.4067"
"2013","BG",76664,"BG41","1","323.6085"
"2013","BG",76722,"BG41","3","1072.292"
"2013","BG",76723,"BG41","2","286.871"
"2013","BG",76724,"BG41","3","830.4995"
"2013","BG",76773,"BG41","5","491.38"
"2013","BG",76811,"BG41","1","212.2569"
"2013","BG",76815,"BG41","2","1064.667"
"2013","BG",76869,"BG41","5","976.0743"
"2013","BG",76922,"BG41","1","622.0621"
"2013","BG",76928,"BG41","1","271.5722"
"2013","BG",76930,"BG41","1","407.2521"
"2013","BG",76992,"BG41","2","363.7414"
"2013","BG",77003,"BG41","4","887.5646"
"2013","BG",77014,"BG41","1","822.2335"
"2013","BG",77015,"BG41","3","639.8333"
"2013","BG",77026,"BG41","3","949.7728"
"2013","BG",77047,"BG41","5","873.7564"
"2013","BG",77048,"BG41","2","913.5797"
"2013","BG",77077,"BG41","2","462.5599"
"2013","BG",77078,"BG41","5","1212.225"
"2013","BG",77092,"BG41","5","646.635"
"2013","BG",77161,"BG41","5","0"
"2013","BG",77191,"BG41","4","364.5867"
"2013","BG",77233,"BG41","5","651.1981"
"2013","BG",77251,"BG41","5","892.7915"
"2013","BG",77282,"BG41","5","583.1463"
"2013","BG",77299,"BG41","2","317.538"
"2013","BG",77310,"BG41","2","495.859"
"2013","BG",77327,"BG41","1","668.7296"
"2013","BG",77331,"BG41","3","1034.8"
"2013","BG",77349,"BG41","4","359.8038"
"2013","BG",77392,"BG41","4","1887.715"
"2013","BG",77397,"BG41","1","512.3889"
"2013","BG",77410,"BG41","2","551.9079"
"2013","BG",77488,"BG41","5","401.5923"
"2013","BG",77523,"BG41","2","1208.414"
"2013","BG",77542,"BG41","3","214.0176"
"2013","BG",77592,"BG41","3","277.9746"
"2013","BG",77627,"BG41","5","424.201"
"2013","BG",77722,"BG41","4","593.841"
"2013","BG",77807,"BG41","5","1123.831"
"2013","BG",77843,"BG41","3","695.0115"
"2013","BG",77852,"BG41","4","557.2328"
"2013","BG",77867,"BG41","3","920.6916"
"2013","BG",77922,"BG41","2","1027.212"
"2013","BG",77962,"BG41","1","316.9773"
"2013","BG",78014,"BG41","4","588.3953"
"2013","BG",78020,"BG41","4","524.6372"
"2013","BG",78038,"BG41","3","415.7158"
"2013","BG",78076,"BG41","3","442.1023"
"2013","BG",78111,"BG41","5","463.6006"
"2013","BG",78185,"BG41","3","982.3765"
"2013","BG",78218,"BG41","5","591.2032"
"2013","BG",78256,"BG41","4","1019.65"
"2013","BG",78320,"BG41","1","786.1965"
"2013","BG",78332,"BG41","3","613.2094"
"2013","BG",78381,"BG41","5","416.6983"
"2013","BG",78400,"BG41","2","473.5569"
"2013","BG",78425,"BG41","4","1092.624"
"2013","BG",78521,"BG41","1","668.5713"
"2013","BG",78559,"BG41","1","899.3869"
"2013","BG",78599,"BG41","2","1279.449"
"2013","BG",78603,"BG41","2","639.4248"
"2013","BG",78692,"BG41","3","460.1956"
"2013","BG",78693,"BG41","3","1093.341"
