"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","LT",66148,"LT00","NA","356.3376"
"2013","LT",66165,"LT00","NA","1569.76"
"2013","LT",66181,"LT00","NA","117.7328"
"2013","LT",66206,"LT00","NA","207.9048"
"2013","LT",66212,"LT00","NA","1261.467"
"2013","LT",66242,"LT00","NA","583.1268"
"2013","LT",66374,"LT00","NA","150.8562"
"2013","LT",66402,"LT00","NA","266.4929"
"2013","LT",66406,"LT00","NA","780.9514"
"2013","LT",66438,"LT00","NA","710.1575"
"2013","LT",66467,"LT00","NA","163.9246"
"2013","LT",66478,"LT00","NA","500.7193"
"2013","LT",66496,"LT00","NA","1005.936"
"2013","LT",66593,"LT00","NA","293.3936"
"2013","LT",66622,"LT00","NA","116.1616"
"2013","LT",66686,"LT00","NA","305.4767"
"2013","LT",66716,"LT00","NA","924.1358"
"2013","LT",66720,"LT00","NA","816.0058"
"2013","LT",66727,"LT00","NA","455.2853"
"2013","LT",66777,"LT00","NA","260.3683"
"2013","LT",66792,"LT00","NA","566.1382"
"2013","LT",66814,"LT00","NA","189.9235"
"2013","LT",66837,"LT00","NA","87.66432"
"2013","LT",66874,"LT00","NA","287.6008"
"2013","LT",66884,"LT00","NA","647.7842"
"2013","LT",66885,"LT00","NA","432.7714"
"2013","LT",66888,"LT00","NA","278.3136"
"2013","LT",66945,"LT00","NA","381.784"
"2013","LT",66952,"LT00","NA","478.0468"
"2013","LT",66962,"LT00","NA","2670.728"
"2013","LT",66989,"LT00","NA","385.368"
"2013","LT",67000,"LT00","NA","1005.936"
"2013","LT",67075,"LT00","NA","1065.042"
"2013","LT",67123,"LT00","NA","226.4367"
"2013","LT",67214,"LT00","NA","1466.313"
"2013","LT",67333,"LT00","NA","636.3795"
"2013","LT",67341,"LT00","NA","810.9236"
"2013","LT",67373,"LT00","NA","323.1793"
"2013","LT",67381,"LT00","NA","347.7394"
"2013","LT",67425,"LT00","NA","849.3923"
"2013","LT",67430,"LT00","NA","391.2488"
"2013","LT",67468,"LT00","NA","174.5192"
"2013","LT",67529,"LT00","NA","152.8721"
"2013","LT",67532,"LT00","NA","93.58411"
"2013","LT",67540,"LT00","NA","94.89092"
"2013","LT",67565,"LT00","NA","236.3051"
"2013","LT",67586,"LT00","NA","182.8832"
"2013","LT",67614,"LT00","NA","1281.886"
"2013","LT",67636,"LT00","NA","1156.138"
"2013","LT",67683,"LT00","NA","45.02114"
"2013","LT",67688,"LT00","NA","322.1648"
"2013","LT",67695,"LT00","NA","221.2384"
"2013","LT",67698,"LT00","NA","313.2918"
"2013","LT",67718,"LT00","NA","262.2272"
"2013","LT",67750,"LT00","NA","595.2564"
"2013","LT",67756,"LT00","NA","278.3136"
"2013","LT",67768,"LT00","NA","557.4842"
"2013","LT",67801,"LT00","NA","231.5942"
"2013","LT",67834,"LT00","NA","416.1883"
"2013","LT",67876,"LT00","NA","186.6053"
"2013","LT",67881,"LT00","NA","180.8882"
"2013","LT",67897,"LT00","NA","508.8406"
"2013","LT",67921,"LT00","NA","114.2998"
"2013","LT",67950,"LT00","NA","1063.699"
"2013","LT",67959,"LT00","NA","392.7114"
"2013","LT",67983,"LT00","NA","806.1509"
"2013","LT",68013,"LT00","NA","369.9428"
"2013","LT",68059,"LT00","NA","338.4001"
"2013","LT",68063,"LT00","NA","280.8702"
"2013","LT",68116,"LT00","NA","93.44154"
"2013","LT",68134,"LT00","NA","513.9802"
"2013","LT",68140,"LT00","NA","337.5254"
"2013","LT",68189,"LT00","NA","118.8892"
"2013","LT",68216,"LT00","NA","240.1525"
"2013","LT",68232,"LT00","NA","482.5614"
"2013","LT",68242,"LT00","NA","279.786"
"2013","LT",68247,"LT00","NA","309.2458"
"2013","LT",68278,"LT00","NA","234.6691"
"2013","LT",68314,"LT00","NA","321.4511"
"2013","LT",68368,"LT00","NA","302.3749"
"2013","LT",68426,"LT00","NA","488.2458"
"2013","LT",68436,"LT00","NA","66.23914"
"2013","LT",68463,"LT00","NA","928.6496"
"2013","LT",68479,"LT00","NA","335.7961"
"2013","LT",68502,"LT00","NA","482.5614"
"2013","LT",68529,"LT00","NA","268.7076"
"2013","LT",68545,"LT00","NA","800.9587"
"2013","LT",68550,"LT00","NA","551.1014"
"2013","LT",68554,"LT00","NA","59.5218"
"2013","LT",68556,"LT00","NA","764.0167"
"2013","LT",68557,"LT00","NA","98.7164"
"2013","LT",68615,"LT00","NA","944.844"
"2013","LT",68618,"LT00","NA","99.83792"
"2013","LT",68629,"LT00","NA","718.432"
"2013","LT",68661,"LT00","NA","447.6224"
"2013","LT",68689,"LT00","NA","280.5983"
"2013","LT",68706,"LT00","NA","379.9927"
"2013","LT",68729,"LT00","NA","447.497"
"2013","LT",68736,"LT00","NA","226.0543"
"2013","LT",68766,"LT00","NA","2273.361"
"2013","LT",68790,"LT00","NA","556.686"
"2013","LT",68796,"LT00","NA","1022.869"
"2013","LT",68821,"LT00","NA","1607.9"
"2013","LT",68839,"LT00","NA","110.1709"
"2013","LT",68847,"LT00","NA","2553.565"
"2013","LT",68865,"LT00","NA","374.1252"
"2013","LT",68866,"LT00","NA","338.4557"
"2013","LT",69010,"LT00","NA","2553.565"
"2013","LT",69020,"LT00","NA","531.437"
"2013","LT",69021,"LT00","NA","105.0096"
"2013","LT",69039,"LT00","NA","287.1573"
"2013","LT",69084,"LT00","NA","277.8291"
"2013","LT",69102,"LT00","NA","722.1233"
"2013","LT",69107,"LT00","NA","445.0499"
"2013","LT",69169,"LT00","NA","652.8357"
"2013","LT",69225,"LT00","NA","481.9414"
"2013","LT",69235,"LT00","NA","718.3689"
"2013","LT",69238,"LT00","NA","338.3233"
"2013","LT",69239,"LT00","NA","1636.843"
"2013","LT",69314,"LT00","NA","720.8769"
"2013","LT",69391,"LT00","NA","528.8918"
"2013","LT",69422,"LT00","NA","235.622"
"2013","LT",69450,"LT00","NA","127.5484"
"2013","LT",69452,"LT00","NA","344.3955"
"2013","LT",69504,"LT00","NA","739.2155"
"2013","LT",69539,"LT00","NA","71.00181"
"2013","LT",69541,"LT00","NA","369.9428"
"2013","LT",69568,"LT00","NA","216.8237"
"2013","LT",69603,"LT00","NA","217.534"
"2013","LT",69627,"LT00","NA","276.1499"
"2013","LT",69641,"LT00","NA","476.8001"
"2013","LT",69654,"LT00","NA","2538.913"
"2013","LT",69685,"LT00","NA","160.0244"
"2013","LT",69738,"LT00","NA","51.6468"
"2013","LT",69770,"LT00","NA","959.6065"
"2013","LT",69774,"LT00","NA","999.8278"
"2013","LT",69784,"LT00","NA","325.9068"
"2013","LT",69790,"LT00","NA","363.6189"
"2013","LT",69799,"LT00","NA","445.0499"
"2013","LT",69826,"LT00","NA","1601.288"
"2013","LT",69834,"LT00","NA","470.0976"
"2013","LT",69847,"LT00","NA","367.1298"
"2013","LT",69863,"LT00","NA","33.68814"
"2013","LT",69864,"LT00","NA","251.3568"
"2013","LT",69865,"LT00","NA","150.4304"
"2013","LT",69921,"LT00","NA","1198.396"
"2013","LT",69966,"LT00","NA","980.0505"
"2013","LT",70031,"LT00","NA","231.2326"
"2013","LT",70036,"LT00","NA","311.6081"
"2013","LT",70051,"LT00","NA","978.1259"
"2013","LT",70130,"LT00","NA","565.9027"
"2013","LT",70133,"LT00","NA","213.5433"
"2013","LT",70152,"LT00","NA","500.6038"
"2013","LT",70222,"LT00","NA","757.1771"
"2013","LT",70230,"LT00","NA","288.8511"
"2013","LT",70240,"LT00","NA","374.0298"
"2013","LT",70244,"LT00","NA","89.94035"
"2013","LT",70264,"LT00","NA","546.5711"
"2013","LT",70268,"LT00","NA","111.7994"
"2013","LT",70284,"LT00","NA","305.3513"
"2013","LT",70343,"LT00","NA","690.6223"
"2013","LT",70349,"LT00","NA","328.3042"
"2013","LT",70351,"LT00","NA","687.8698"
"2013","LT",70370,"LT00","NA","37.90109"
"2013","LT",70380,"LT00","NA","342.569"
"2013","LT",70387,"LT00","NA","474.6171"
"2013","LT",70451,"LT00","NA","380.2571"
"2013","LT",70452,"LT00","NA","362.8076"
"2013","LT",70471,"LT00","NA","495.7302"
"2013","LT",70498,"LT00","NA","232.6211"
"2013","LT",70502,"LT00","NA","194.5613"
"2013","LT",70521,"LT00","NA","773.0516"
"2013","LT",70566,"LT00","NA","431.7884"
"2013","LT",70586,"LT00","NA","1065.042"
"2013","LT",70595,"LT00","NA","634.2643"
"2013","LT",70599,"LT00","NA","392.5014"
"2013","LT",70799,"LT00","NA","645.3048"
"2013","LT",70805,"LT00","NA","1195.199"
"2013","LT",70827,"LT00","NA","257.7848"
"2013","LT",70891,"LT00","NA","898.1527"
"2013","LT",70947,"LT00","NA","263.9868"
"2013","LT",70949,"LT00","NA","72.01158"
"2013","LT",70955,"LT00","NA","279.1921"
"2013","LT",70958,"LT00","NA","765.1716"
"2013","LT",70985,"LT00","NA","249.386"
"2013","LT",70987,"LT00","NA","2553.565"
"2013","LT",70990,"LT00","NA","773.0516"
"2013","LT",71007,"LT00","NA","201.4125"
"2013","LT",71023,"LT00","NA","1124.114"
"2013","LT",71060,"LT00","NA","221.8169"
"2013","LT",71065,"LT00","NA","247.6432"
"2013","LT",71105,"LT00","NA","505.2482"
"2013","LT",71136,"LT00","NA","283.4371"
"2013","LT",71241,"LT00","NA","310.7918"
"2013","LT",71243,"LT00","NA","235.2202"
"2013","LT",71246,"LT00","NA","195.3485"
"2013","LT",71293,"LT00","NA","383.1854"
"2013","LT",71334,"LT00","NA","350.6937"
"2013","LT",71356,"LT00","NA","168.3996"
"2013","LT",71440,"LT00","NA","570.9848"
"2013","LT",71451,"LT00","NA","321.7038"
"2013","LT",71502,"LT00","NA","444.3097"
"2013","LT",71507,"LT00","NA","1607.9"
"2013","LT",71544,"LT00","NA","78.17394"
"2013","LT",71545,"LT00","NA","1201.887"
"2013","LT",71593,"LT00","NA","478.8025"
"2013","LT",71610,"LT00","NA","34.04343"
"2013","LT",71631,"LT00","NA","254.5685"
"2013","LT",71633,"LT00","NA","2101.757"
"2013","LT",71637,"LT00","NA","449.9738"
"2013","LT",71662,"LT00","NA","999.8278"
"2013","LT",71687,"LT00","NA","3160.568"
"2013","LT",71712,"LT00","NA","314.3849"
"2013","LT",71724,"LT00","NA","377.57"
"2013","LT",71728,"LT00","NA","322.1648"
"2013","LT",71742,"LT00","NA","226.2416"
"2013","LT",71744,"LT00","NA","806.1509"
"2013","LT",71791,"LT00","NA","938.7445"
"2013","LT",71822,"LT00","NA","349.9076"
"2013","LT",71853,"LT00","NA","135.8316"
"2013","LT",71891,"LT00","NA","3121.753"
"2013","LT",71897,"LT00","NA","416.4029"
"2013","LT",71901,"LT00","NA","142.2874"
"2013","LT",71917,"LT00","NA","583.1268"
"2013","LT",71977,"LT00","NA","175.4868"
"2013","LT",72147,"LT00","NA","565.9027"
"2013","LT",72188,"LT00","NA","381.9203"
"2013","LT",72207,"LT00","NA","256.668"
"2013","LT",72229,"LT00","NA","133.0066"
"2013","LT",72233,"LT00","NA","259.6093"
"2013","LT",72249,"LT00","NA","345.555"
"2013","LT",72306,"LT00","NA","502.5252"
"2013","LT",72378,"LT00","NA","2553.565"
"2013","LT",72476,"LT00","NA","447.497"
"2013","LT",72483,"LT00","NA","289.2526"
"2013","LT",72490,"LT00","NA","1182.468"
"2013","LT",72550,"LT00","NA","878.9131"
"2013","LT",72588,"LT00","NA","221.1805"
"2013","LT",72600,"LT00","NA","61.05288"
"2013","LT",72617,"LT00","NA","120.8063"
"2013","LT",72626,"LT00","NA","262.2272"
"2013","LT",72683,"LT00","NA","278.7926"
"2013","LT",72727,"LT00","NA","999.8278"
"2013","LT",72731,"LT00","NA","418.2893"
"2013","LT",72735,"LT00","NA","143.7606"
"2013","LT",72759,"LT00","NA","897.5253"
"2013","LT",72760,"LT00","NA","90.97711"
"2013","LT",72775,"LT00","NA","73.90797"
"2013","LT",72821,"LT00","NA","810.9236"
"2013","LT",72920,"LT00","NA","646.0883"
"2013","LT",72931,"LT00","NA","230.2484"
"2013","LT",72938,"LT00","NA","296.2479"
"2013","LT",72966,"LT00","NA","125.2046"
"2013","LT",72968,"LT00","NA","454.1647"
"2013","LT",72970,"LT00","NA","213.4162"
"2013","LT",72973,"LT00","NA","272.9058"
"2013","LT",72984,"LT00","NA","203.0032"
"2013","LT",73032,"LT00","NA","759.3985"
"2013","LT",73044,"LT00","NA","2055.443"
"2013","LT",73093,"LT00","NA","103.7313"
"2013","LT",73094,"LT00","NA","908.7221"
"2013","LT",73130,"LT00","NA","249.386"
"2013","LT",73138,"LT00","NA","883.0602"
"2013","LT",73143,"LT00","NA","334.0267"
"2013","LT",73144,"LT00","NA","763.6286"
"2013","LT",73162,"LT00","NA","213.3772"
"2013","LT",73190,"LT00","NA","126.2659"
"2013","LT",73201,"LT00","NA","396.2202"
"2013","LT",73203,"LT00","NA","307.3051"
"2013","LT",73224,"LT00","NA","75.14368"
"2013","LT",73252,"LT00","NA","880.6105"
"2013","LT",73275,"LT00","NA","609.328"
"2013","LT",73276,"LT00","NA","863.2655"
"2013","LT",73299,"LT00","NA","518.7927"
"2013","LT",73304,"LT00","NA","93.15853"
"2013","LT",73339,"LT00","NA","943.4407"
"2013","LT",73343,"LT00","NA","357.3068"
"2013","LT",73361,"LT00","NA","315.2432"
"2013","LT",73371,"LT00","NA","123.549"
"2013","LT",73471,"LT00","NA","1250.548"
"2013","LT",73526,"LT00","NA","187.5653"
"2013","LT",73596,"LT00","NA","710.9703"
"2013","LT",73607,"LT00","NA","849.3923"
"2013","LT",73643,"LT00","NA","1101.741"
"2013","LT",73680,"LT00","NA","800.9587"
"2013","LT",73682,"LT00","NA","149.3539"
"2013","LT",73688,"LT00","NA","533.7719"
"2013","LT",73713,"LT00","NA","1247.459"
"2013","LT",73718,"LT00","NA","173.3654"
"2013","LT",73754,"LT00","NA","190.4243"
"2013","LT",73769,"LT00","NA","1569.768"
"2013","LT",73775,"LT00","NA","255.4089"
"2013","LT",73783,"LT00","NA","768.2431"
"2013","LT",73851,"LT00","NA","121.5625"
"2013","LT",73926,"LT00","NA","1248.108"
"2013","LT",73934,"LT00","NA","94.21603"
"2013","LT",73947,"LT00","NA","1036.254"
"2013","LT",73952,"LT00","NA","327.0559"
"2013","LT",73957,"LT00","NA","722.3213"
"2013","LT",73993,"LT00","NA","924.1358"
"2013","LT",73998,"LT00","NA","202.0151"
"2013","LT",74010,"LT00","NA","573.6593"
"2013","LT",74011,"LT00","NA","719.6276"
"2013","LT",74037,"LT00","NA","97.00408"
"2013","LT",74049,"LT00","NA","833.0992"
"2013","LT",74050,"LT00","NA","308.4691"
"2013","LT",74095,"LT00","NA","310.1436"
"2013","LT",74111,"LT00","NA","589.9044"
"2013","LT",74148,"LT00","NA","383.1854"
"2013","LT",74217,"LT00","NA","562.4941"
"2013","LT",74286,"LT00","NA","95.21011"
"2013","LT",74302,"LT00","NA","1636.843"
"2013","LT",74316,"LT00","NA","382.9918"
"2013","LT",74347,"LT00","NA","1492.714"
"2013","LT",74357,"LT00","NA","263.5196"
"2013","LT",74368,"LT00","NA","1139.797"
"2013","LT",74386,"LT00","NA","273.1487"
"2013","LT",74388,"LT00","NA","604.5479"
"2013","LT",74410,"LT00","NA","3866.929"
"2013","LT",74427,"LT00","NA","227.2491"
"2013","LT",74457,"LT00","NA","235.622"
"2013","LT",74483,"LT00","NA","634.7745"
"2013","LT",74491,"LT00","NA","186.6726"
"2013","LT",74518,"LT00","NA","224.45"
"2013","LT",74524,"LT00","NA","562.4253"
"2013","LT",74528,"LT00","NA","38.75597"
"2013","LT",74585,"LT00","NA","583.1293"
"2013","LT",74607,"LT00","NA","2392.204"
"2013","LT",74622,"LT00","NA","777.4405"
"2013","LT",74624,"LT00","NA","424.3862"
"2013","LT",74669,"LT00","NA","159.9787"
"2013","LT",74706,"LT00","NA","289.7657"
"2013","LT",74711,"LT00","NA","718.432"
"2013","LT",74732,"LT00","NA","936.4154"
"2013","LT",74803,"LT00","NA","95.01799"
"2013","LT",74836,"LT00","NA","980.0505"
"2013","LT",74860,"LT00","NA","272.4095"
"2013","LT",74921,"LT00","NA","435.2399"
"2013","LT",74953,"LT00","NA","401.5912"
"2013","LT",74971,"LT00","NA","210.4193"
"2013","LT",75060,"LT00","NA","41.25502"
"2013","LT",75063,"LT00","NA","101.9189"
"2013","LT",75072,"LT00","NA","443.3555"
"2013","LT",75090,"LT00","NA","466.5063"
"2013","LT",75104,"LT00","NA","576.3202"
"2013","LT",75124,"LT00","NA","1125.859"
"2013","LT",75148,"LT00","NA","380.2571"
"2013","LT",75166,"LT00","NA","212.8117"
"2013","LT",75176,"LT00","NA","156.3392"
"2013","LT",75210,"LT00","NA","74.15544"
"2013","LT",75218,"LT00","NA","728.1523"
"2013","LT",75255,"LT00","NA","396.8509"
"2013","LT",75262,"LT00","NA","85.34442"
"2013","LT",75324,"LT00","NA","674.8417"
"2013","LT",75349,"LT00","NA","181.8233"
"2013","LT",75350,"LT00","NA","318.9145"
"2013","LT",75410,"LT00","NA","272.471"
"2013","LT",75469,"LT00","NA","929.6159"
"2013","LT",75493,"LT00","NA","287.6106"
"2013","LT",75507,"LT00","NA","781.9124"
"2013","LT",75537,"LT00","NA","133.2313"
"2013","LT",75561,"LT00","NA","219.86"
"2013","LT",75562,"LT00","NA","372.4624"
"2013","LT",75564,"LT00","NA","66.20417"
"2013","LT",75621,"LT00","NA","397.6205"
"2013","LT",75657,"LT00","NA","275.1352"
"2013","LT",75679,"LT00","NA","82.26105"
"2013","LT",75701,"LT00","NA","297.1485"
"2013","LT",75715,"LT00","NA","355.8146"
"2013","LT",75716,"LT00","NA","562.4253"
"2013","LT",75719,"LT00","NA","526.3898"
"2013","LT",75731,"LT00","NA","111.8176"
"2013","LT",75821,"LT00","NA","179.5749"
"2013","LT",75834,"LT00","NA","609.328"
"2013","LT",75921,"LT00","NA","350.1832"
"2013","LT",75928,"LT00","NA","430.2494"
"2013","LT",75947,"LT00","NA","166.3699"
"2013","LT",75955,"LT00","NA","2273.361"
"2013","LT",75997,"LT00","NA","115.0703"
"2013","LT",76014,"LT00","NA","470.5197"
"2013","LT",76019,"LT00","NA","642.2128"
"2013","LT",76064,"LT00","NA","840.4233"
"2013","LT",76096,"LT00","NA","3866.929"
"2013","LT",76098,"LT00","NA","1261.467"
"2013","LT",76149,"LT00","NA","287.5942"
"2013","LT",76188,"LT00","NA","816.2261"
"2013","LT",76204,"LT00","NA","600.0998"
"2013","LT",76212,"LT00","NA","231.4994"
"2013","LT",76245,"LT00","NA","3121.753"
"2013","LT",76254,"LT00","NA","803.9936"
"2013","LT",76258,"LT00","NA","380.7636"
"2013","LT",76268,"LT00","NA","295.7238"
"2013","LT",76283,"LT00","NA","160.981"
"2013","LT",76303,"LT00","NA","588.7864"
"2013","LT",76344,"LT00","NA","165.3789"
"2013","LT",76383,"LT00","NA","293.157"
"2013","LT",76434,"LT00","NA","456.1118"
"2013","LT",76479,"LT00","NA","677.4453"
"2013","LT",76506,"LT00","NA","1288.123"
"2013","LT",76519,"LT00","NA","518.593"
"2013","LT",76545,"LT00","NA","1441.059"
"2013","LT",76550,"LT00","NA","407.0127"
"2013","LT",76608,"LT00","NA","74.41709"
"2013","LT",76618,"LT00","NA","624.7119"
"2013","LT",76637,"LT00","NA","206.3698"
"2013","LT",76678,"LT00","NA","149.9429"
"2013","LT",76771,"LT00","NA","977.2168"
"2013","LT",76772,"LT00","NA","422.6207"
"2013","LT",76804,"LT00","NA","4209.366"
"2013","LT",76811,"LT00","NA","114.1392"
"2013","LT",76830,"LT00","NA","1093.142"
"2013","LT",76844,"LT00","NA","712.045"
"2013","LT",76856,"LT00","NA","116.1152"
"2013","LT",76867,"LT00","NA","849.3923"
"2013","LT",76872,"LT00","NA","625.9203"
"2013","LT",76909,"LT00","NA","1068.725"
"2013","LT",76910,"LT00","NA","270.3875"
"2013","LT",76934,"LT00","NA","236.5412"
"2013","LT",76977,"LT00","NA","422.4718"
"2013","LT",76999,"LT00","NA","106.815"
"2013","LT",77006,"LT00","NA","772.3187"
"2013","LT",77038,"LT00","NA","170.3128"
"2013","LT",77054,"LT00","NA","468.9758"
"2013","LT",77061,"LT00","NA","2670.728"
"2013","LT",77074,"LT00","NA","424.8073"
"2013","LT",77095,"LT00","NA","522.8362"
"2013","LT",77142,"LT00","NA","536.4591"
"2013","LT",77153,"LT00","NA","138.1066"
"2013","LT",77180,"LT00","NA","210.8094"
"2013","LT",77220,"LT00","NA","267.5198"
"2013","LT",77231,"LT00","NA","152.3573"
"2013","LT",77332,"LT00","NA","178.3106"
"2013","LT",77347,"LT00","NA","412.6198"
"2013","LT",77370,"LT00","NA","1941.382"
"2013","LT",77404,"LT00","NA","943.5426"
"2013","LT",77443,"LT00","NA","1053.487"
"2013","LT",77463,"LT00","NA","625.5984"
"2013","LT",77474,"LT00","NA","818.3238"
"2013","LT",77486,"LT00","NA","534.0407"
"2013","LT",77491,"LT00","NA","435.2399"
"2013","LT",77541,"LT00","NA","185.5941"
"2013","LT",77556,"LT00","NA","47.61977"
"2013","LT",77568,"LT00","NA","500.6038"
"2013","LT",77570,"LT00","NA","1467.553"
"2013","LT",77572,"LT00","NA","1235.213"
"2013","LT",77589,"LT00","NA","832.0967"
"2013","LT",77604,"LT00","NA","572.2246"
"2013","LT",77635,"LT00","NA","334.83"
"2013","LT",77667,"LT00","NA","934.8782"
"2013","LT",77674,"LT00","NA","3160.568"
"2013","LT",77712,"LT00","NA","465.778"
"2013","LT",77729,"LT00","NA","345.0065"
"2013","LT",77797,"LT00","NA","574.0366"
"2013","LT",77852,"LT00","NA","246.229"
"2013","LT",77854,"LT00","NA","172.6244"
"2013","LT",77916,"LT00","NA","287.1653"
"2013","LT",77917,"LT00","NA","893.9466"
"2013","LT",77927,"LT00","NA","530.697"
"2013","LT",77998,"LT00","NA","297.2021"
"2013","LT",78017,"LT00","NA","189.148"
"2013","LT",78034,"LT00","NA","200.2515"
"2013","LT",78104,"LT00","NA","1361.696"
"2013","LT",78111,"LT00","NA","48.32961"
"2013","LT",78172,"LT00","NA","763.6286"
"2013","LT",78176,"LT00","NA","1244.979"
"2013","LT",78189,"LT00","NA","354.912"
"2013","LT",78197,"LT00","NA","470.6482"
"2013","LT",78207,"LT00","NA","211.5285"
"2013","LT",78210,"LT00","NA","534.0407"
"2013","LT",78220,"LT00","NA","1607.9"
"2013","LT",78265,"LT00","NA","294.0357"
"2013","LT",78287,"LT00","NA","362.7444"
"2013","LT",78302,"LT00","NA","278.3136"
"2013","LT",78337,"LT00","NA","237.5728"
"2013","LT",78344,"LT00","NA","102.3074"
"2013","LT",78389,"LT00","NA","302.0624"
"2013","LT",78400,"LT00","NA","104.4591"
"2013","LT",78402,"LT00","NA","267.6237"
"2013","LT",78405,"LT00","NA","936.4154"
"2013","LT",78418,"LT00","NA","179.6779"
"2013","LT",78454,"LT00","NA","924.1358"
"2013","LT",78479,"LT00","NA","1156.836"
"2013","LT",78485,"LT00","NA","91.8868"
"2013","LT",78492,"LT00","NA","1182.468"
"2013","LT",78519,"LT00","NA","1569.76"
"2013","LT",78564,"LT00","NA","487.006"
"2013","LT",78587,"LT00","NA","266.2141"
"2013","LT",78602,"LT00","NA","363.6189"
"2013","LT",78617,"LT00","NA","155.308"
"2013","LT",78621,"LT00","NA","408.7414"
"2013","LT",78672,"LT00","NA","576.7722"
"2013","LT",78714,"LT00","NA","740.3529"
"2013","LT",78753,"LT00","NA","722.1557"
"2013","LT",78771,"LT00","NA","290.6608"
"2013","LT",78794,"LT00","NA","220.7889"
"2013","LT",78799,"LT00","NA","772.6395"
"2013","LT",78805,"LT00","NA","279.869"
"2013","LT",78836,"LT00","NA","258.4416"
"2013","LT",78858,"LT00","NA","162.5604"
"2013","LT",78894,"LT00","NA","432.7586"
"2013","LT",78908,"LT00","NA","406.7897"
"2013","LT",78952,"LT00","NA","958.0534"
"2013","LT",78992,"LT00","NA","49.42205"
"2013","LT",79020,"LT00","NA","2351.905"
"2013","LT",79130,"LT00","NA","485.6011"
"2013","LT",79159,"LT00","NA","257.8303"
"2013","LT",79169,"LT00","NA","331.1835"
"2013","LT",79223,"LT00","NA","876.0822"
"2013","LT",79266,"LT00","NA","168.7246"
"2013","LT",79272,"LT00","NA","313.9587"
"2013","LT",79284,"LT00","NA","374.4083"
"2013","LT",79299,"LT00","NA","131.1069"
"2013","LT",79314,"LT00","NA","403.0912"
"2013","LT",79342,"LT00","NA","291.7138"
"2013","LT",79372,"LT00","NA","163.6441"
"2013","LT",79404,"LT00","NA","705.446"
"2013","LT",79405,"LT00","NA","601.9925"
"2013","LT",79406,"LT00","NA","286.2979"
"2013","LT",79409,"LT00","NA","173.9891"
"2013","LT",79423,"LT00","NA","127.6623"
"2013","LT",79484,"LT00","NA","959.6065"
"2013","LT",79489,"LT00","NA","593.8787"
"2013","LT",79493,"LT00","NA","374.5309"
"2013","LT",79501,"LT00","NA","352.176"
"2013","LT",79507,"LT00","NA","787.5027"
"2013","LT",79510,"LT00","NA","181.2761"
"2013","LT",79521,"LT00","NA","195.1888"
"2013","LT",79527,"LT00","NA","325.9799"
"2013","LT",79558,"LT00","NA","1334.353"
"2013","LT",79565,"LT00","NA","159.0949"
"2013","LT",79579,"LT00","NA","90.49133"
"2013","LT",79585,"LT00","NA","1361.696"
"2013","LT",79619,"LT00","NA","427.3272"
"2013","LT",79637,"LT00","NA","317.8634"
"2013","LT",79681,"LT00","NA","1992.003"
"2013","LT",79689,"LT00","NA","249.1067"
"2013","LT",79735,"LT00","NA","195.1888"
"2013","LT",79772,"LT00","NA","496.6891"
"2013","LT",79792,"LT00","NA","504.7256"
"2013","LT",79817,"LT00","NA","30.38024"
"2013","LT",79844,"LT00","NA","201.4125"
"2013","LT",80034,"LT00","NA","332.5817"
"2013","LT",80062,"LT00","NA","237.9669"
"2013","LT",80069,"LT00","NA","141.1879"
"2013","LT",80103,"LT00","NA","1068.114"
"2013","LT",80117,"LT00","NA","105.2206"
"2013","LT",80121,"LT00","NA","3121.753"
"2013","LT",80133,"LT00","NA","160.9359"
"2013","LT",80162,"LT00","NA","159.3751"
"2013","LT",80266,"LT00","NA","945.7469"
"2013","LT",80335,"LT00","NA","208.9755"
"2013","LT",80336,"LT00","NA","788.0166"
"2013","LT",80372,"LT00","NA","647.8206"
"2013","LT",80413,"LT00","NA","1006.982"
"2013","LT",80422,"LT00","NA","487.7585"
"2013","LT",80430,"LT00","NA","62.38188"
"2013","LT",80468,"LT00","NA","499.598"
"2013","LT",80477,"LT00","NA","521.9597"
"2013","LT",80487,"LT00","NA","204.1559"
"2013","LT",80494,"LT00","NA","154.1752"
"2013","LT",80515,"LT00","NA","384.2859"
"2013","LT",80517,"LT00","NA","240.3294"
"2013","LT",80540,"LT00","NA","198.5673"
"2013","LT",80544,"LT00","NA","661.9192"
"2013","LT",80604,"LT00","NA","765.6732"
"2013","LT",80652,"LT00","NA","427.3272"
"2013","LT",80664,"LT00","NA","544.6159"
"2013","LT",80710,"LT00","NA","115.362"
"2013","LT",80721,"LT00","NA","167.792"
"2013","LT",80753,"LT00","NA","467.8795"
"2013","LT",80771,"LT00","NA","258.8753"
"2013","LT",80778,"LT00","NA","1113.401"
"2013","LT",80783,"LT00","NA","526.8977"
"2013","LT",80820,"LT00","NA","297.1045"
"2013","LT",80871,"LT00","NA","274.406"
"2013","LT",80911,"LT00","NA","141.6795"
"2013","LT",80922,"LT00","NA","1022.364"
"2013","LT",80939,"LT00","NA","561.3526"
"2013","LT",80944,"LT00","NA","315.1933"
"2013","LT",80945,"LT00","NA","141.8011"
"2013","LT",80961,"LT00","NA","196.9013"
"2013","LT",80977,"LT00","NA","1966.525"
"2013","LT",80990,"LT00","NA","645.0539"
"2013","LT",81049,"LT00","NA","355.8146"
