RB010,RB020,RB030,RB031,RB031_F,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB245,RB245_F,RB250,RB250_F,RB260,RB260_F,RB270,RB270_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,RX010,RX020,RX030,RX040,RX050,RX060,RX070
2013,FR,34164702,,,"2206,4722617354",,1,,1996,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34172301,,,"2206,4722617354",,3,,1945,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34172302,,,"2206,4722617354",,3,,1949,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,0,,0,,0,,,,,,,,,,,,
2013,FR,34174701,,,"2206,4722617354",,2,,1948,,2,,1,,4,,,,,,,,,,11,,5,,,,,,38,,,,,,,,,,,,,,,,,,
2013,FR,34174702,,,"2206,4722617354",,1,,1948,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34176001,,,"2206,4722617354",,4,,1979,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34176002,,,"2206,4722617354",,3,,2004,,1,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34177301,,,"2206,4722617354",,4,,1981,,2,,1,,4,,,,,,,,,,11,,,,,,24,,,,,,,,,,,,,,,,,,,,
2013,FR,34177302,,,"2206,4722617354",,3,,1982,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34179501,,,"2206,4722617354",,1,,1955,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34179502,,,"2206,4722617354",,2,,1955,,1,,1,,3,,,,,,,,,,11,,2,,,,26,,,,,,,,,,,,,,,,,,,,
2013,FR,34191601,,,"2206,4722617354",,3,,1938,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,50,,,,,,,,,,,,,,
2013,FR,34191602,,,"2206,4722617354",,3,,1943,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34195801,,,"2206,4722617354",,1,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34195802,,,"2206,4722617354",,4,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,34196201,,,"2206,4722617354",,2,,1958,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34196202,,,"2206,4722617354",,1,,1954,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34198001,,,"2206,4722617354",,1,,1932,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34198002,,,"2206,4722617354",,1,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34201601,,,"2206,4722617354",,4,,1975,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34201602,,,"2206,4722617354",,2,,1975,,2,,1,,4,,,,,,,,,,,,2,,,,32,,,,,,,,,,,,,,,,,,,,
2013,FR,34208601,,,"2206,4722617354",,1,,1947,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34208602,,,"2206,4722617354",,3,,1954,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34221301,,,"2206,4722617354",,1,,1952,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34221302,,,"2206,4722617354",,2,,1953,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34231501,,,"2206,4722617354",,3,,1932,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34231502,,,"2206,4722617354",,3,,1932,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,
2013,FR,34239701,,,"2206,4722617354",,3,,1944,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34239702,,,"2206,4722617354",,3,,1950,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34242201,,,"2206,4722617354",,4,,1972,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34242202,,,"2206,4722617354",,4,,1997,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,8,,,,,,,,,,,,,,,,
2013,FR,34256201,,,"2206,4722617354",,4,,1944,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34256202,,,"2206,4722617354",,2,,1939,,1,,1,,3,,,,,,,,,,11,,2,,,,,,24,,,,,,,,,,,,,,,,,,
2013,FR,34262501,,,"2206,4722617354",,3,,1977,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34262502,,,"2206,4722617354",,2,,1998,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34264001,,,"2206,4722617354",,4,,1986,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34264002,,,"2206,4722617354",,4,,1984,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34282501,,,"2206,4722617354",,4,,1937,,1,,1,,2,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34282502,,,"2206,4722617354",,4,,1941,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34287201,,,"2206,4722617354",,2,,1932,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34287202,,,"2206,4722617354",,4,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34287501,,,"2206,4722617354",,2,,1982,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,34287502,,,"2206,4722617354",,4,,2007,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34288601,,,"2206,4722617354",,4,,1975,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34288602,,,"2206,4722617354",,2,,1978,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34289701,,,"2206,4722617354",,4,,1932,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,34289702,,,"2206,4722617354",,1,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,34293901,,,"2206,4722617354",,4,,1937,,1,,1,,4,,,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34293902,,,"2206,4722617354",,3,,1941,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,9,,,,,,,,,,
2013,FR,34301201,,,"2206,4722617354",,1,,1954,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34301202,,,"2206,4722617354",,1,,1952,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,4,,0,,,,,,,,,,,,
2013,FR,34305101,,,"2206,4722617354",,2,,1933,,1,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34305102,,,"2206,4722617354",,1,,1939,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34311401,,,"2206,4722617354",,3,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34311402,,,"2206,4722617354",,4,,1994,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34320601,,,"2206,4722617354",,4,,1980,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34320602,,,"2206,4722617354",,4,,1990,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34323501,,,"2206,4722617354",,2,,1978,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34323502,,,"2206,4722617354",,3,,2004,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34330201,,,"2206,4722617354",,3,,1987,,2,,1,,4,,,,,,,,,,11,,,,,,0,,,,,,,,,,,,,,,,,,,,
2013,FR,34330202,,,"2206,4722617354",,2,,1986,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34333901,,,"2206,4722617354",,2,,1983,,2,,1,,1,,,,,,,,,,11,,,,,,,,28,,,,,,,,,,,,,,,,,,
2013,FR,34333902,,,"2206,4722617354",,3,,1977,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,34339201,,,"2206,4722617354",,3,,1987,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34339202,,,"2206,4722617354",,3,,1991,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34342201,,,"2206,4722617354",,2,,1932,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34342202,,,"2206,4722617354",,3,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34342901,,,"2206,4722617354",,1,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34342902,,,"2206,4722617354",,3,,1935,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34343301,,,"2206,4722617354",,3,,1933,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34343302,,,"2206,4722617354",,1,,1939,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34343601,,,"2206,4722617354",,2,,1952,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34343602,,,"2206,4722617354",,4,,1948,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,34357801,,,"2206,4722617354",,4,,1949,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34357802,,,"2206,4722617354",,1,,1948,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34358301,,,"2206,4722617354",,1,,1938,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34358302,,,"2206,4722617354",,1,,1943,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34359601,,,"2206,4722617354",,1,,1965,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34359602,,,"2206,4722617354",,1,,1970,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34363301,,,"2206,4722617354",,3,,1988,,1,,1,,2,,,,,,,,,,11,,5,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,34363302,,,"2206,4722617354",,3,,1989,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34369601,,,"2206,4722617354",,1,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34369602,,,"2206,4722617354",,2,,1932,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34374501,,,"2206,4722617354",,4,,1932,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,34374502,,,"2206,4722617354",,3,,1935,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34384301,,,"2206,4722617354",,2,,1963,,2,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34384302,,,"2206,4722617354",,1,,1994,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,20,,,,,,,,,,
2013,FR,34389901,,,"2206,4722617354",,4,,1932,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34389902,,,"2206,4722617354",,2,,1932,,2,,1,,2,,,,,,,,,,,,5,,,,,,32,,,,,,0,,,,,,,,,,,,
2013,FR,34393301,,,"2206,4722617354",,4,,1990,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34393302,,,"2206,4722617354",,3,,1987,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34393601,,,"2206,4722617354",,1,,1962,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34393602,,,"2206,4722617354",,3,,1985,,2,,1,,4,,,,,,,,,,14,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,34394901,,,"2206,4722617354",,2,,1938,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34394902,,,"2206,4722617354",,3,,1937,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34401101,,,"2206,4722617354",,1,,1954,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34401102,,,"2206,4722617354",,1,,1957,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34402301,,,"2206,4722617354",,3,,1940,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34402302,,,"2206,4722617354",,1,,1939,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34408001,,,"2206,4722617354",,4,,1972,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34408002,,,"2206,4722617354",,4,,1960,,2,,1,,1,,,,,,,,,,,,2,,,,,,25,,,,,,,,,,,,,,,,,,
2013,FR,34412901,,,"2206,4722617354",,4,,1932,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34412902,,,"2206,4722617354",,3,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,34421001,,,"2206,4722617354",,4,,1985,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34421002,,,"2206,4722617354",,2,,2013,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34423801,,,"2206,4722617354",,1,,1951,,1,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34423802,,,"2206,4722617354",,1,,1949,,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34425601,,,"2206,4722617354",,2,,1955,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34425602,,,"2206,4722617354",,2,,1955,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34429501,,,"2206,4722617354",,1,,1951,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34429502,,,"2206,4722617354",,2,,1957,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34435501,,,"2206,4722617354",,3,,1983,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34435502,,,"2206,4722617354",,3,,1981,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34445101,,,"2206,4722617354",,4,,1950,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,34445102,,,"2206,4722617354",,4,,1949,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34446101,,,"2206,4722617354",,4,,1956,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34446102,,,"2206,4722617354",,4,,1952,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,34447001,,,"2206,4722617354",,1,,1948,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,34447002,,,"2206,4722617354",,3,,1948,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34447801,,,"2206,4722617354",,4,,1962,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34447802,,,"2206,4722617354",,3,,1985,,2,,1,,3,,,,,,,,,,14,,,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,34455601,,,"2206,4722617354",,2,,1975,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,34455602,,,"2206,4722617354",,2,,1978,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34464001,,,"2206,4722617354",,2,,1971,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34464002,,,"2206,4722617354",,2,,2003,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34469101,,,"2206,4722617354",,3,,1969,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34469102,,,"2206,4722617354",,2,,1996,,2,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34479001,,,"2206,4722617354",,1,,1957,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34479002,,,"2206,4722617354",,2,,1960,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34482501,,,"2206,4722617354",,3,,1987,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,,,0,,,,,,,,,,,,
2013,FR,34482502,,,"2206,4722617354",,4,,1991,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,34483201,,,"2206,4722617354",,2,,1942,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,34483202,,,"2206,4722617354",,2,,1946,,2,,1,,4,,,,,,,,,,,,2,,,,32,,,,,,,,,,,,,,,,,,,,
2013,FR,34484001,,,"2206,4722617354",,3,,1949,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34484002,,,"2206,4722617354",,1,,1946,,1,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34505001,,,"2206,4722617354",,1,,1944,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,34505002,,,"2206,4722617354",,1,,1939,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34507401,,,"2206,4722617354",,4,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34507402,,,"2206,4722617354",,2,,1953,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,9,,,,,,,,,,
2013,FR,34508201,,,"2206,4722617354",,3,,1946,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34508202,,,"2206,4722617354",,1,,1945,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34519901,,,"2206,4722617354",,1,,1940,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34519902,,,"2206,4722617354",,4,,1947,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34522701,,,"2206,4722617354",,1,,1966,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34522702,,,"2206,4722617354",,1,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,0,,,,,,,,,,,,
2013,FR,34532101,,,"2206,4722617354",,1,,1984,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34532102,,,"2206,4722617354",,1,,1982,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34532801,,,"2206,4722617354",,2,,1957,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34532802,,,"2206,4722617354",,2,,1963,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34537201,,,"2206,4722617354",,3,,1953,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34537202,,,"2206,4722617354",,1,,1953,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34539901,,,"2206,4722617354",,1,,1951,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34539902,,,"2206,4722617354",,1,,1957,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34545401,,,"2206,4722617354",,4,,1948,,2,,1,,3,,,,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,
2013,FR,34545402,,,"2206,4722617354",,4,,1947,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34552901,,,"2206,4722617354",,4,,1986,,1,,1,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34552902,,,"2206,4722617354",,2,,1987,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34556401,,,"2206,4722617354",,1,,1961,,1,,1,,1,,,,,,,,,,11,,2,,,,,,36,,,,,,0,,,,,,,,,,,,
2013,FR,34556402,,,"2206,4722617354",,1,,1967,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34560001,,,"2206,4722617354",,2,,1983,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34560002,,,"2206,4722617354",,3,,2005,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,25,,,,,,,,,,,,
2013,FR,34563801,,,"2206,4722617354",,1,,1945,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34563802,,,"2206,4722617354",,3,,1949,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,2,,0,,,,,,,,,,,,,,
2013,FR,34568901,,,"2206,4722617354",,2,,1981,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34568902,,,"2206,4722617354",,1,,1983,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34570601,,,"2206,4722617354",,4,,1932,,1,,1,,2,,,,,,,,,,11,,,,,,,,,,,,10,,,,,,,,,,,,,,
2013,FR,34570602,,,"2206,4722617354",,3,,1932,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,34579801,,,"2206,4722617354",,1,,1949,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34579802,,,"2206,4722617354",,3,,1953,,2,,1,,1,,,,,,,,,,11,,2,,,,24,,,,,,,,0,,,,,,,,,,,,
2013,FR,34582001,,,"2206,4722617354",,4,,1949,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,34582002,,,"2206,4722617354",,3,,1953,,2,,1,,1,,,,,,,,,,11,,5,,,,,,32,,,,7,,0,,0,,,,,,,,,,
2013,FR,34589801,,,"2206,4722617354",,3,,1940,,1,,1,,1,,,,,,,,,,11,,2,,,,32,,,,,,,,0,,0,,,,,,,,,,
2013,FR,34589802,,,"2206,4722617354",,4,,1947,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34592801,,,"2206,4722617354",,4,,1932,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,34592802,,,"2206,4722617354",,1,,1932,,2,,1,,4,,,,,,,,,,11,,2,,,,,,24,,0,,,,,,,,,,,,,,,,
2013,FR,34594401,,,"2206,4722617354",,1,,1957,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34594402,,,"2206,4722617354",,4,,1956,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34595501,,,"2206,4722617354",,1,,1978,,2,,1,,3,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
2013,FR,34595502,,,"2206,4722617354",,2,,1999,,2,,1,,1,,,,,,,,,,,,2,,,,28,,32,,,,,,,,,,,,,,,,,,
2013,FR,34597501,,,"2206,4722617354",,2,,1964,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,34597502,,,"2206,4722617354",,1,,1995,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,34598801,,,"2206,4722617354",,2,,1985,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
