DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB062,DB062_F,DB070,DB070_F,DB075,DB075_F,DB090,DB090_F,DB100,DB100_F
2013,FR,320399,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320502,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320551,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320585,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320603,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320619,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320731,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320750,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320812,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,320969,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321041,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321061,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321080,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321123,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321208,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321241,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321335,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321411,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321422,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321453,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321518,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321532,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321568,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321688,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321705,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321796,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321805,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321871,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321877,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321922,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321982,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321983,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,321994,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322024,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322043,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322067,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322070,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322080,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322130,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322151,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322179,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322206,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322212,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322231,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322302,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322476,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322481,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322571,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322607,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322889,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322912,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322920,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322940,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322949,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322954,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,322991,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323024,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323075,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323114,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323132,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323152,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323249,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323266,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323286,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323310,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323331,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323439,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323450,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323484,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323529,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323588,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323607,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323726,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323740,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323802,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323804,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323875,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323901,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323962,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,323990,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324001,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324092,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324121,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324210,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324277,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324286,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324329,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324348,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324372,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324463,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324470,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324539,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324616,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324636,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324655,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324705,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324735,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324750,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324752,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324794,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324844,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,324999,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325036,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325046,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325051,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325120,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325135,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325182,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325196,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325209,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325229,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325302,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325311,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325424,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325572,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325624,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325797,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325817,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325853,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,325912,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326044,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326118,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326128,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326153,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326185,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326242,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326272,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326294,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326315,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326323,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326350,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326366,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326371,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326406,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326435,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326458,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326511,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326521,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326569,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326659,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326675,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326762,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326776,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326794,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,326943,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327010,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327077,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327199,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327221,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327300,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327320,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327331,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327380,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327427,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327442,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327451,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327466,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327486,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327538,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327577,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327634,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327660,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327681,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327698,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327737,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327795,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327805,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327920,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327932,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,327974,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328014,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328023,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328024,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328081,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328095,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328136,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328199,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328210,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328242,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328264,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328335,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328376,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328406,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328418,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328469,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328482,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328496,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328628,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328670,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328763,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328838,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328845,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328892,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328913,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328914,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,328983,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,329023,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,329039,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,329094,FR51,,,,,,,,,,2334.6551724138,,,
2013,FR,329147,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329150,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329228,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329247,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329274,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329350,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329396,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329405,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329421,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329425,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329482,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329488,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329496,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329521,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329763,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329772,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329773,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329825,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329913,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329944,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,329952,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330037,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330056,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330093,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330165,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330208,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330211,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330345,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330415,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330488,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330491,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330511,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330532,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330542,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330569,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330580,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330627,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330693,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330743,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330974,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,330977,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331060,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331139,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331242,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331268,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331277,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331385,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331526,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331545,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331559,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331614,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331654,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331678,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331712,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331715,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331820,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331849,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331854,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331890,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331915,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331944,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,331988,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332007,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332015,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332021,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332022,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332062,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332067,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332073,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332100,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332189,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332295,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332306,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332369,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332391,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332397,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332434,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332507,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332515,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332581,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332582,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332585,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332602,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332616,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332649,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332697,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332711,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332741,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,332981,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333022,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333032,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333076,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333117,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333162,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333226,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333301,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333407,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333547,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333594,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333620,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333697,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333702,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333717,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333809,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333854,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333889,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333900,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333925,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333953,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,333960,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334020,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334043,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334058,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334084,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334112,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334175,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334242,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334261,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334325,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334344,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334360,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334435,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334448,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334458,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334492,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334495,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334557,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334734,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334793,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334814,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334840,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334859,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334956,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334959,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,334993,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335100,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335149,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335152,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335158,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335213,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335260,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335289,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335348,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335385,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335391,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335416,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335427,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335438,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335470,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335472,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335541,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335545,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335553,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335580,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335592,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335772,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335778,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335786,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335823,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335827,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335842,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335845,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,335900,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336005,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336021,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336035,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336039,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336202,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336207,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336230,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336245,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336249,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336258,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336307,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336350,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336352,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336477,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336497,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336522,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336530,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336543,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336660,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336662,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336677,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336681,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336699,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336816,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336843,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336868,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336876,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336919,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,336945,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337033,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337046,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337084,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337095,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337167,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337212,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337257,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337288,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337315,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337333,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337356,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337364,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337468,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337637,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337643,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337654,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337683,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337689,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337740,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337818,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337945,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337978,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,337996,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338011,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338079,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338138,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338200,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338511,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338576,FR52,,,,,,,,,,2206.4722617354,,,
2013,FR,338578,FR52,,,,,,,,,,2206.4722617354,,,
