HB010,HB020,HB030,HB050,HB050_F,HB060,HB060_F,HB070,HB070_F,HB080,HB080_F,HB090,HB090_F,HB100,HB100_F,HY010,HY010_F,HY010_I,HY020,HY020_F,HY020_I,HY022,HY022_F,HY022_I,HY023,HY023_F,HY023_I,HY030N,HY030N_F,HY040N,HY040N_F,HY040N_I,HY050N,HY050N_F,HY050N_I,HY060N,HY060N_F,HY060N_I,HY070N,HY070N_F,HY070N_I,HY080N,HY080N_F,HY080N_I,HY081N,HY081N_F,HY081N_I,HY090N,HY090N_F,HY090N_I,HY100N,HY100N_F,HY100N_I,HY110N,HY110N_F,HY110N_I,HY120N,HY120N_F,HY120N_I,HY130N,HY130N_F,HY130N_I,HY131N,HY131N_F,HY131N_I,HY140N,HY140N_F,HY140N_I,HY145N,HY145N_F,HY145N_I,HY170N,HY170N_F,HY170N_I,HY030G,HY030G_F,HY040G,HY040G_F,HY040G_I,HY050G,HY050G_F,HY050G_I,HY060G,HY060G_F,HY060G_I,HY070G,HY070G_F,HY070G_I,HY080G,HY080G_F,HY080G_I,HY081G,HY081G_F,HY081G_I,HY090G,HY090G_F,HY090G_I,HY100G,HY100G_F,HY100G_I,HY110G,HY110G_F,HY110G_I,HY120G,HY120G_F,HY120G_I,HY130G,HY130G_F,HY130G_I,HY131G,HY131G_F,HY131G_I,HY140G,HY140G_F,HY140G_I,HY170G,HY170G_F,HY170G_I,HS011,HS011_F,HS021,HS021_F,HS031,HS031_F,HS040,HS040_F,HS050,HS050_F,HS060,HS060_F,HS070,HS070_F,HS080,HS080_F,HS090,HS090_F,HS100,HS100_F,HS110,HS110_F,HS120,HS120_F,HS130,HS130_F,HS140,HS140_F,HS150,HS150_F,HS160,HS160_F,HS170,HS170_F,HS180,HS180_F,HS190,HS190_F,HH010,HH010_F,HH021,HH021_F,HH030,HH030_F,HH031,HH031_F,HH040,HH040_F,HH050,HH050_F,HH060,HH060_F,HH061,HH061_F,HH070,HH070_F,HH071,HH071_F,HH081,HH081_F,HH091,HH091_F,HD080,HD080_F,HD100,HD100_F,HD110,HD110_F,HD120,HD120_F,HD140,HD140_F,HD150,HD150_F,HD160,HD160_F,HD170,HD170_F,HD180,HD180_F,HD190,HD190_F,HD200,HD200_F,HD210,HD210_F,HD220,HD220_F,HD240,HD240_F,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120
2013,FR,300105,2,,2013,,,,,,,,45,,16759.56,,,16414.17,,,16414.17,,,1295.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,,0,,,0,,,0,,,0,,,0,,,0,,,1640.67,,,0,,,0,,,0,,,0,,,0,,,345.4,,,0,,,3,,3,,3,,2,,2,,1,,1,,1,,3,,1,,1,,1,,,,3,,,,2,,2,,1,,1,,3,,3,,6,,,,2,,1,,,,,,303.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300173,2,,2013,,,,,,,,16,,33176.96,,,27134.06,,,27134.06,,,3075.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10224,,0,,,0,,,0,,,0,,,0,,,0,,,9118.54,,,0,,,0,,,0,,,0,,,0,,,6042.91,,,0,,,3,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,4,,3000,,2,,,,2,,2,,2,,2,,1,,2,,2,,,,1,,1,,,,,,258.33,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300203,2,,2013,,,,,,,,13,,21831.4,,,14650.86,,,14650.86,,,3149.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752,,3.14,,,0,,,0,,,0,,,0,,,0,,,1.43,,,0,,,0,,,0,,,2848.66,,,0,,,4331.87,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,3,,1,,3,,3,,1500,,3,,,,2,,2,,2,,2,,1,,2,,4,,,,1,,1,,1250,,,,399.17,,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300274,2,,2013,,,,,,,,24,,18666.67,,,13436.59,,,13436.59,,,2592.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832,,0,,,0,,,0,,,0,,,0,,,0,,,7822.3,,,7693,,,0,,,0,,,1224.28,,,0,,,4005.81,,,0,,,,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,2,,2500,,2,,1,,2,,2,,1,,2,,1,,2,,6,,,,2,,2,,,,,,263.08,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300316,2,,2013,,,,,,,,21,,8933.93,,,8699.42,,,8488.31,,,880.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,211.11,,,676.97,,,0,,,438.28,,,0,,,0,,,0,,,0,,,0,,,234.5,,,100,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3000,,3,,,,2,,1,,2,,2,,4,,2,,4,,,,2,,1,,470,,,,747.83,,1219.75,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300380,2,,2013,,,,,,,,27,,38096.14,,,36580.75,,,36580.75,,,3319.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,,0,,,0,,,0,,,0,,,0,,,0,,,4834.57,,,0,,,0,,,0,,,368.53,,,0,,,1146.87,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,3500,,1,,,,2,,2,,1,,2,,2,,2,,4,,,,2,,2,,454,,,,171.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300398,2,,2013,,,,,,,,54,,8550.44,,,7886.7,,,7034.22,,,-663.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,852.48,,,0,,,0,,,0,,,882,,,0,,,0,,,0,,,0,,,663.75,,,0,,,3,,2,,,,1,,1,,2,,1,,1,,3,,1,,1,,3,,2000,,1,,,,2,,1,,2,,2,,2,,3,,4,,,,2,,1,,922,,,,798.75,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300422,2,,2013,,,,,,,,35,,11285.9,,,11273.8,,,11273.8,,,11273.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10104,,0,,,0,,,0,,,0,,,0,,,0,,,178.69,,,0,,,0,,,0,,,0,,,0,,,12.1,,,0,,,3,,3,,3,,2,,1,,2,,1,,1,,3,,1,,1,,2,,3800,,1,,1,,2,,1,,1,,2,,4,,4,,2,,,,2,,1,,,,,,325,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300429,3,,2013,,,,,,,,17,,25135.57,,,22065.85,,,16127.22,,,-3056.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,2906.2,,,3032.43,,,0,,,0,,,13.02,,,7513,,,0,,,0,,,0,,,0,,,3069.72,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,3,,2500,,3,,3,,2,,2,,1,,1,,1,,3,,6,,,,2,,1,,,,,,217.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300447,2,,2013,,,,,,,,41,,9769.77,,,2663.01,,,2663.01,,,2663.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,,3.44,,,0,,,0,,,0,,,0,,,0,,,201.08,,,0,,,0,,,0,,,0,,,0,,,7106.76,,,0,,,3,,3,,,,2,,1,,2,,1,,3,,3,,1,,1,,4,,2500,,3,,,,2,,2,,2,,2,,1,,3,,4,,,,2,,1,,860,,,,824.92,,658.75,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300499,2,,2013,,,,,,,,22,,20247.11,,,18981.12,,,17805.49,,,17805.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,,2935.25,,,0,,,0,,,0,,,0,,,0,,,760.22,,,0,,,0,,,0,,,0,,,0,,,1265.99,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,2,,3,,1000,,2,,1,,2,,2,,2,,2,,3,,1,,1,,,,2,,1,,,,,,612.83,,957.42,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300566,2,,2013,,,,,,,,48,,45299.35,,,43340.4,,,40867.88,,,40867.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,,0,,,0,,,0,,,2472.52,,,0,,,0,,,26.96,,,0,,,0,,,0,,,0,,,0,,,1958.96,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2400,,3,,2,,2,,2,,2,,2,,2,,1,,3,,,,2,,1,,400,,,,605.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300630,2,,2013,,,,,,,,,,30310.37,,,24946.59,,,17906.58,,,-841.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,,0,,,0,,,0,,,7040.01,,,0,,,0,,,4522.23,,,0,,,0,,,0,,,0,,,0,,,5363.78,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,3,,1,,1,,5000,,1,,,,2,,2,,2,,2,,2,,1,,6,,,,2,,1,,,,,,306.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,300785,2,,2013,,,,,,,,30,,34087.31,,,31513.61,,,31513.61,,,2555.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,5129.03,,,0,,,0,,,0,,,0,,,0,,,2573.7,,,100,,,3,,2,,3,,1,,1,,1,,1,,1,,3,,1,,1,,2,,600,,3,,,,2,,2,,2,,2,,2,,1,,2,,,,2,,1,,,,,,1154.08,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301001,2,,2013,,,,,,,,28,,38555.98,,,32760.98,,,32760.98,,,32760.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032,,0,,,0,,,0,,,0,,,0,,,0,,,5326.39,,,0,,,0,,,0,,,3259.68,,,0,,,2535.31,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,3,,5,,1200,,3,,,,2,,2,,2,,1,,2,,1,,4,,,,2,,2,,540,,,,429.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301006,2,,2013,,,,,,,,42,,39049.19,,,39122.96,,,30043.13,,,30043.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,,0,,,0,,,9079.84,,,0,,,0,,,0,,,18.43,,,1523,,,0,,,0,,,0,,,1800,,,-73.78,,,0,,,,,3,,3,,1,,1,,2,,1,,1,,3,,1,,2,,3,,,,1,,3,,2,,2,,2,,2,,4,,4,,3,,,,2,,1,,577,,,,494.5,,590.08,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301019,2,,2013,,,,,,,,18,,27407.79,,,18893.52,,,18893.52,,,18893.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,0,,,0,,,0,,,0,,,0,,,0,,,1600.3,,,0,,,0,,,0,,,0,,,0,,,8514.27,,,0,,,,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,5,,4500,,1,,,,2,,2,,2,,1,,1,,1,,2,,,,2,,1,,,,,,625.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301025,2,,2013,,,,,,,,18,,19307.13,,,16677.87,,,16677.87,,,1678.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,4307.27,,,0,,,0,,,0,,,0,,,0,,,2629.26,,,0,,,,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,5,,1000,,1,,,,2,,2,,1,,2,,2,,2,,2,,,,2,,1,,,,,,974.67,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301051,2,,2013,,,,,,,,43,,16142.62,,,14117.17,,,14117.17,,,2666.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,4691.46,,,0,,,0,,,0,,,0,,,4440,,,2025.45,,,0,,,2,,3,,,,1,,1,,1,,1,,1,,1,,1,,2,,3,,2000,,2,,,,2,,2,,2,,2,,4,,4,,4,,,,1,,1,,593,,,,269,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301064,2,,2013,,,,,,,,21,,19197.6,,,13282.81,,,5619.28,,,5619.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,,0,,,0,,,0,,,0,,,3155.09,,,0,,,509.14,,,0,,,0,,,0,,,0,,,0,,,5914.79,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3000,,3,,,,2,,2,,2,,2,,4,,1,,4,,,,2,,1,,,,,,384.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301123,2,,2013,,,,,,,,28,,8606.8,,,6108.47,,,6108.47,,,6108.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356,,0,,,0,,,0,,,0,,,0,,,0,,,8606.8,,,0,,,0,,,0,,,0,,,0,,,2498.32,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,2,,1,,1,,5,,1200,,3,,,,2,,2,,2,,2,,1,,2,,3,,,,2,,2,,821,,,,188.25,,580.75,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301135,2,,2013,,,,,,,,19,,15532.66,,,9551.16,,,9551.16,,,9551.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4068,,0,,,0,,,0,,,0,,,0,,,0,,,2937.29,,,0,,,0,,,0,,,0,,,0,,,5981.5,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,3,,1,,1,,1,,2000,,3,,,,2,,2,,2,,2,,3,,2,,3,,,,2,,1,,,,,,711.17,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301233,2,,2013,,,,,,,,27,,11942.99,,,9979.06,,,9979.06,,,3000.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,,0,,,0,,,0,,,0,,,0,,,0,,,4964.86,,,142,,,0,,,0,,,0,,,0,,,1963.94,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,3,,1,,1,,3,,1200,,3,,2,,2,,2,,2,,2,,1,,3,,1,,,,2,,1,,,,,,184.17,,0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301250,2,,2013,,,,,,,,26,,45669.33,,,39662.35,,,22482.78,,,22482.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,2188.26,,,0,,,0,,,0,,,0,,,6720,,,6006.98,,,0,,,3,,3,,,,2,,1,,2,,1,,1,,3,,1,,1,,3,,1500,,1,,,,2,,1,,1,,2,,3,,3,,3,,,,2,,1,,,,,,726.08,,252.17,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301320,2,,2013,,,,,,,,25,,12292.63,,,12285.83,,,12285.83,,,3158.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056,,0,,,0,,,0,,,0,,,0,,,0,,,3165.79,,,0,,,0,,,0,,,0,,,0,,,6.8,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,3,,2000,,1,,,,2,,2,,2,,1,,2,,1,,2,,,,2,,1,,347,,,,253.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301456,2,,2013,,,,,,,,31,,8122.61,,,6896.22,,,6896.22,,,6896.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,,7997.51,,,0,,,0,,,0,,,0,,,0,,,125.1,,,0,,,0,,,0,,,0,,,0,,,1226.39,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3500,,2,,,,2,,2,,2,,1,,2,,2,,6,,,,2,,1,,1000,,,,753.5,,0,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301663,3,,2013,,,,,,,,30,,25783.42,,,19188.63,,,12441.76,,,12441.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,,0,,,0,,,0,,,0,,,0,,,0,,,4107.99,,,2403,,,0,,,0,,,0,,,0,,,6594.79,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,3,,2,,1700,,1,,,,2,,2,,2,,2,,4,,3,,3,,,,2,,2,,,,,,167.33,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301707,3,,2013,,,,,,,,19,,27547.54,,,23043.37,,,14334.97,,,14334.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156,,0,,,0,,,255.16,,,0,,,0,,,0,,,2.95,,,2814,,,0,,,0,,,0,,,0,,,4504.18,,,300,,,,,3,,3,,1,,1,,1,,1,,1,,3,,1,,1,,5,,2200,,1,,1,,2,,2,,1,,2,,4,,2,,2,,,,2,,1,,600,,,,263.25,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301770,2,,2013,,,,,,,,47,,49952.78,,,45151.66,,,45151.66,,,45151.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,,0,,,0,,,0,,,0,,,0,,,320,,,2054.36,,,0,,,0,,,0,,,0,,,0,,,4801.12,,,0,,,,,3,,3,,2,,1,,1,,1,,1,,1,,1,,1,,5,,2000,,3,,,,2,,2,,2,,2,,1,,4,,3,,,,2,,1,,400,,,,297.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301789,3,,2013,,,,,,,,18,,28209.01,,,20716.94,,,20716.94,,,-3376.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,,0,,,0,,,0,,,0,,,0,,,0,,,4115.47,,,0,,,0,,,0,,,0,,,0,,,7492.06,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,3,,1,,1,,4,,1500,,1,,2,,2,,2,,2,,1,,4,,1,,6,,,,2,,1,,,,,,177.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301810,2,,2013,,,,,,,,37,,4712.6,,,-20886.34,,,-20886.34,,,-20886.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,,0,,,0,,,0,,,0,,,0,,,0,,,1581.82,,,4781,,,0,,,0,,,0,,,0,,,25598.94,,,0,,,3,,,,3,,2,,1,,2,,1,,1,,1,,1,,1,,5,,2000,,2,,,,2,,1,,2,,2,,2,,3,,2,,,,2,,1,,,,,,260.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301834,2,,2013,,,,,,,,35,,34686.41,,,25571.36,,,23620.63,,,5965.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,1841.77,,,0,,,0,,,0,,,0,,,0,,,9115.05,,,100,,,3,,3,,,,1,,1,,2,,1,,1,,1,,1,,3,,3,,4000,,1,,,,1,,2,,2,,2,,4,,1,,5,,,,2,,1,,801,,,,164.75,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,301984,2,,2013,,,,,,,,43,,48126.71,,,43129.51,,,32760.2,,,32760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932,,0,,,0,,,0,,,0,,,0,,,0,,,2741.32,,,0,,,0,,,0,,,0,,,0,,,4997.2,,,0,,,3,,3,,,,1,,1,,2,,1,,1,,1,,3,,1,,2,,3000,,3,,,,2,,2,,2,,1,,4,,2,,3,,,,2,,1,,,,,,983,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302058,2,,2013,,,,,,,,22,,8014.17,,,6711.24,,,6711.24,,,6711.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952,,0,,,0,,,0,,,0,,,0,,,0,,,8014.17,,,0,,,0,,,0,,,0,,,0,,,1302.92,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2000,,3,,1,,2,,2,,2,,1,,1,,4,,4,,,,2,,2,,,,,,500.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302084,2,,2013,,,,,,,,37,,30698.05,,,18391.75,,,18391.75,,,18391.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,34.64,,,0,,,0,,,0,,,0,,,4180,,,113.74,,,0,,,0,,,0,,,0,,,0,,,12306.31,,,100,,,,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,2,,200,,1,,3,,2,,1,,2,,2,,4,,3,,3,,,,2,,2,,500,,,,283.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302110,2,,2013,,,,,,,,36,,24591.05,,,13337.96,,,-6625.35,,,-6625.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,554.06,,,0,,,0,,,0,,,0,,,0,,,11253.08,,,0,,,3,,2,,3,,1,,1,,1,,1,,1,,1,,1,,2,,4,,1200,,2,,,,2,,2,,2,,2,,1,,1,,2,,,,2,,1,,,,,,716.67,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302211,2,,2013,,,,,,,,19,,32503.03,,,28522.53,,,28522.53,,,28522.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,223.43,,,0,,,0,,,0,,,0,,,0,,,3980.49,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,3,,3,,1500,,2,,1,,2,,2,,2,,2,,4,,2,,3,,,,2,,1,,360,,,,314.25,,388.08,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302268,2,,2013,,,,,,,,22,,214169.81,,,196088.93,,,170293.01,,,170293.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,,0,,,0,,,0,,,0,,,0,,,0,,,48938.98,,,5258,,,0,,,0,,,0,,,0,,,18080.88,,,100,,,,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,2,,2000,,1,,3,,2,,2,,2,,2,,1,,2,,5,,,,2,,1,,308,,,,420.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302334,2,,2013,,,,,,,,14,,112224.35,,,59874.01,,,52585.33,,,52585.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072,,0,,,0,,,0,,,0,,,0,,,0,,,167.18,,,4739,,,0,,,0,,,0,,,0,,,52350.34,,,100,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,2,,1100,,3,,,,2,,2,,2,,2,,1,,1,,4,,,,2,,1,,,,,,936.83,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302364,2,,2013,,,,,,,,21,,49530.47,,,42762.3,,,42762.3,,,-6112.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6540,,0,,,0,,,0,,,0,,,0,,,0,,,655.58,,,0,,,0,,,0,,,0,,,0,,,6768.16,,,0,,,3,,2,,,,1,,1,,2,,1,,1,,2,,1,,3,,3,,2000,,2,,,,2,,2,,2,,1,,1,,3,,4,,,,2,,2,,,,,,529.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302413,2,,2013,,,,,,,,72,,106620.95,,,91752.22,,,91752.22,,,69826.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7784.62,,,0,,,0,,,0,,,0,,,0,,,2334.88,,,0,,,0,,,0,,,0,,,0,,,14868.73,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,,,1,,,,2,,2,,2,,2,,1,,3,,5,,,,2,,1,,,,,,155.17,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302416,2,,2013,,,,,,,,19,,26565.6,,,25368.21,,,25368.21,,,936.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5760,,0,,,0,,,0,,,0,,,0,,,0,,,2133.48,,,0,,,0,,,0,,,0,,,0,,,1197.39,,,700,,,3,,3,,,,2,,1,,2,,1,,1,,1,,1,,3,,2,,3200,,3,,,,2,,2,,1,,2,,1,,3,,6,,,,2,,1,,,,,,140.17,,301.33,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,302475,3,,2013,,,,,,,,18,,57111.67,,,49819.43,,,49819.43,,,14745.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240,,0,,,0,,,0,,,0,,,0,,,0,,,22037.86,,,0,,,0,,,0,,,0,,,0,,,7292.24,,,0,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,4,,2000,,3,,3,,2,,2,,2,,2,,1,,2,,4,,,,2,,1,,322,,,,285.25,,866,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
