"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","LT",1021673,253.663943990665,"3",2012,"1","1","4","1","13","2","NA","20","0","NA","NA","NA",1,0,102167,"99","0","0","0"
"2013","LT",1021751,253.663943990665,"4",1971,"1","1","1","1","13","1","NA","NA","0","NA","NA","NA",41,41,102175,"99","0","1","0"
"2013","LT",1021752,253.663943990665,"1",1967,"2","1","1","1","13","5","NA","NA","0","NA","NA","NA",45,45,102175,"1","2","0","0"
"2013","LT",1021753,253.663943990665,"3",1991,"2","1","3","1","13","2","NA","NA","NA","NA","NA","0",22,21,102175,"99","0","0","0"
"2013","LT",1021831,253.663943990665,"3",1969,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",43,43,102183,"0.7916666667","0","0","0"
"2013","LT",1021832,253.663943990665,"3",1974,"2","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",38,38,102183,"0.6666666667","0","0","0"
"2013","LT",1021833,253.663943990665,"2",1996,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",17,16,102183,"0.8079365079","0","0","10"
"2013","LT",1022001,253.663943990665,"3",1967,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",46,45,102200,"0.8333333333","0","0","1"
"2013","LT",1022002,253.663943990665,"1",1966,"1","2","4","1","13","1","NA","NA","NA","0","NA","NA",46,46,102200,"0.75","0","1","10"
"2013","LT",1022003,253.663943990665,"4",1988,"2","1","4","1","13","2","NA","NA","NA","NA","NA","NA",25,24,102200,"0","0","0","10"
"2013","LT",1022051,253.663943990665,"3",1941,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",72,71,102205,"99","0","0","0"
"2013","LT",1022052,253.663943990665,"1",1942,"2","1","1","1","13","3","NA","NA","NA","NA","NA","NA",70,70,102205,"99","1","0","0"
"2013","LT",1022053,253.663943990665,"1",1968,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",45,44,102205,"1","0","0","100"
"2013","LT",1022121,253.663943990665,"3",1987,"1","1","1","1","13","1","NA","NA","0","NA","0","NA",26,25,102212,"0.5","0","0","11"
"2013","LT",1022122,253.663943990665,"3",1955,"2","1","1","1","13","2","NA","25","NA","NA","NA","NA",58,57,102212,"99","2","0","0"
"2013","LT",1022123,253.663943990665,"4",1957,"1","1","1","1","13","5","NA","NA","NA","NA","NA","0",55,55,102212,"0.4774186803","2","0","0"
"2013","LT",1022161,253.663943990665,"1",1946,"1","1","4","1","13","2","NA","NA","NA","NA","NA","10",66,66,102216,"1","0","0","0"
"2013","LT",1022162,253.663943990665,"1",1948,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",64,64,102216,"0.5","0","0","101"
"2013","LT",1022163,253.663943990665,"3",1988,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",24,24,102216,"99","0","0","0"
"2013","LT",1022211,253.663943990665,"3",1961,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",51,51,102221,"1","0","0","110"
"2013","LT",1022212,253.663943990665,"3",1989,"2","1","4","1","13","2","NA","NA","NA","0","NA","20",24,23,102221,"1","0","0","110"
"2013","LT",1022213,253.663943990665,"4",1962,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",51,50,102221,"99","2","0","100"
"2013","LT",1022341,253.663943990665,"4",1961,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",52,51,102234,"1","2","0","0"
"2013","LT",1022342,253.663943990665,"2",1989,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",23,23,102234,"99","0","0","100"
"2013","LT",1022343,253.663943990665,"2",1962,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",50,50,102234,"1","2","0","100"
"2013","LT",1022531,253.663943990665,"1",1975,"2","1","4","1","13","5","NA","NA","NA","NA","NA","NA",37,37,102253,"0.5","0","0","0"
"2013","LT",1022532,253.663943990665,"2",2007,"1","1","1","1","13","1","NA","NA","0","NA","NA","NA",6,5,102253,"0.3333333333","0","0","10"
"2013","LT",1022533,253.663943990665,"3",1996,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",16,16,102253,"0.1666666667","2","0","0"
"2013","LT",1022741,253.663943990665,"2",1984,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",28,28,102274,"0.4381743673","0","0","0"
"2013","LT",1022742,253.663943990665,"3",1954,"2","1","3","1","13","1","NA","NA","NA","NA","0","NA",58,58,102274,"0","0","0","1"
"2013","LT",1022743,253.663943990665,"1",1949,"1","1","4","1","13","5","NA","NA","NA","NA","0","0",63,63,102274,"99","0","0","0"
"2013","LT",1022951,253.663943990665,"2",1991,"2","1","1","1","13","2","NA","NA","NA","NA","NA","NA",21,21,102295,"0.5952380952","0","0","0"
"2013","LT",1022952,253.663943990665,"2",1933,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",80,79,102295,"1","2","0","0"
"2013","LT",1022953,253.663943990665,"4",1966,"1","1","1","1","13","1","NA","20","NA","NA","NA","NA",46,46,102295,"0.5714285714","1","0","0"
"2013","LT",1023011,253.663943990665,"3",1961,"2","1","1","1","13","5","NA","NA","NA","NA","NA","NA",51,51,102301,"0.3333333333","2","0","0"
"2013","LT",1023012,253.663943990665,"4",1963,"1","1","3","4","13","2","0","NA","NA","NA","NA","NA",50,49,102301,"1","0","0","110"
"2013","LT",1023013,253.663943990665,"2",1993,"1","1","1","4","NA","1","NA","NA","NA","NA","NA","NA",19,19,102301,"1","2","0","0"
"2013","LT",1023061,253.663943990665,"1",1962,"2","1","4","1","13","2","NA","NA","NA","0","NA","NA",50,50,102306,"0.6666666667","0","0","0"
"2013","LT",1023062,253.663943990665,"3",1961,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",52,51,102306,"99","1","0","10"
"2013","LT",1023063,253.663943990665,"3",1984,"1","1","4","1","13","2","NA","NA","NA","NA","NA","NA",28,28,102306,"1","0","0","0"
"2013","LT",1023491,253.663943990665,"4",1966,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",46,46,102349,"99","0","1","0"
"2013","LT",1023492,253.663943990665,"4",1990,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",22,22,102349,"0.1310512925","2","0","10"
"2013","LT",1023493,253.663943990665,"1",1965,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",48,47,102349,"1","2","0","0"
"2013","LT",1023501,253.663943990665,"2",1981,"2","1","4","4","13","2","NA","NA","NA","NA","NA","NA",31,31,102350,"1","0","0","0"
"2013","LT",1023502,253.663943990665,"3",1980,"1","1","1","1","13","5","NA","NA","NA","NA","0","NA",33,32,102350,"99","0","0","0"
"2013","LT",1023503,253.663943990665,"2",2009,"1","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",3,3,102350,"99","0","0","0"
"2013","LT",1023751,253.663943990665,"1",1988,"2","1","3","1","13","2","NA","NA","NA","NA","0","NA",25,24,102375,"99","0","0","101"
"2013","LT",1023752,253.663943990665,"4",1957,"1","1","3","1","NA","1","NA","20","NA","NA","NA","NA",56,55,102375,"99","0","0","0"
"2013","LT",1023753,253.663943990665,"4",1957,"2","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",55,55,102375,"1","0","0","0"
"2013","LT",1024451,253.663943990665,"2",1989,"2","1","1","4","11","3","NA","NA","NA","NA","NA","0",23,23,102445,"0.8333333333","0","0","0"
"2013","LT",1024452,253.663943990665,"1",1950,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",62,62,102445,"99","0","0","0"
"2013","LT",1024453,253.663943990665,"2",1988,"1","1","4","1","13","5","NA","NA","NA","NA","NA","NA",25,24,102445,"0.7103174603","0","1","0"
"2013","LT",1024471,253.663943990665,"1",1958,"1","1","3","1","13","1","0","NA","NA","NA","NA","NA",54,54,102447,"99","0","0","0"
"2013","LT",1024472,253.663943990665,"4",1962,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",51,50,102447,"99","0","1","100"
"2013","LT",1024473,253.663943990665,"1",1932,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",80,80,102447,"0","2","0","101"
"2013","LT",1024831,253.663943990665,"4",1980,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",32,32,102483,"99","2","0","0"
"2013","LT",1024832,253.663943990665,"2",1980,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",32,32,102483,"0.5","2","0","0"
"2013","LT",1024833,253.663943990665,"2",2002,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",11,10,102483,"99","1","0","101"
"2013","LT",1026051,253.663943990665,"2",1944,"2","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",68,68,102605,"1","0","0","10"
"2013","LT",1026052,253.663943990665,"2",1941,"1","2","3","4","13","5","NA","25","NA","NA","NA","NA",71,71,102605,"0.7380952381","0","0","0"
"2013","LT",1026053,253.663943990665,"3",1969,"1","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",43,43,102605,"0.75","2","0","0"
"2013","LT",1026371,253.663943990665,"3",1978,"1","1","2","1","13","5","NA","NA","NA","NA","NA","NA",35,34,102637,"0.75","0","1","0"
"2013","LT",1026372,253.663943990665,"3",1982,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",31,30,102637,"0.4571428571","0","0","100"
"2013","LT",1026373,253.663943990665,"3",2005,"2","1","4","1","13","5","NA","NA","0","NA","NA","0",7,7,102637,"1","0","0","0"
"2013","LT",1026491,253.663943990665,"3",1952,"1","1","4","1","13","2","NA","NA","NA","NA","NA","0",61,60,102649,"99","0","0","0"
"2013","LT",1026492,253.663943990665,"2",1951,"2","1","4","1","NA","3","NA","NA","0","NA","NA","NA",62,61,102649,"0.5","0","0","0"
"2013","LT",1026493,253.663943990665,"3",1978,"1","1","3","1","13","3","NA","20","NA","NA","NA","NA",35,34,102649,"0","0","0","0"
"2013","LT",1026581,253.663943990665,"3",1970,"2","1","4","1","13","NA","NA","NA","NA","NA","NA","NA",43,42,102658,"99","0","0","110"
"2013","LT",1026582,253.663943990665,"2",1932,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",80,80,102658,"1","0","0","0"
"2013","LT",1026583,253.663943990665,"1",1967,"1","2","1","1","13","1","NA","NA","NA","NA","NA","NA",45,45,102658,"0.4381743673","0","0","100"
"2013","LT",1026641,253.663943990665,"4",1991,"1","1","1","4","13","5","NA","NA","NA","NA","NA","NA",21,21,102664,"1","0","0","0"
"2013","LT",1026642,253.663943990665,"1",1967,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",46,45,102664,"0.3333333333","0","0","0"
"2013","LT",1026643,253.663943990665,"3",1964,"2","1","4","4","13","5","NA","32","NA","NA","0","NA",49,48,102664,"0.5952380952","0","0","110"
"2013","LT",1026711,253.663943990665,"3",1983,"2","1","1","1","13","3","NA","NA","NA","NA","0","NA",29,29,102671,"1","0","0","111"
"2013","LT",1026712,253.663943990665,"2",1982,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",31,30,102671,"99","2","0","0"
"2013","LT",1026713,253.663943990665,"4",2010,"1","1","2","1","13","2","NA","NA","NA","NA","NA","NA",3,2,102671,"1","0","0","110"
"2013","LT",1026941,253.663943990665,"2",1960,"1","1","4","1","12","NA","NA","NA","NA","NA","NA","NA",52,52,102694,"1","0","0","0"
"2013","LT",1026942,253.663943990665,"2",1964,"2","1","4","1","13","4","NA","NA","NA","NA","NA","NA",49,48,102694,"99","2","0","0"
"2013","LT",1026943,253.663943990665,"1",1987,"2","1","4","1","13","2","NA","28","NA","0","NA","NA",26,25,102694,"99","0","0","0"
"2013","LT",1027011,253.663943990665,"1",1974,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",38,38,102701,"1","2","0","0"
"2013","LT",1027012,253.663943990665,"1",2001,"1","1","1","1","13","2","48","NA","NA","0","NA","NA",11,11,102701,"0.5238095238","0","0","11"
"2013","LT",1027013,253.663943990665,"3",1970,"2","1","3","1","13","3","NA","NA","NA","NA","NA","NA",43,42,102701,"1","0","0","0"
"2013","LT",1027041,253.663943990665,"2",1974,"2","1","1","1","13","3","NA","NA","NA","0","0","NA",38,38,102704,"1","0","0","10"
"2013","LT",1027042,253.663943990665,"4",1975,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",37,37,102704,"99","2","0","0"
"2013","LT",1027043,253.663943990665,"4",1999,"2","1","4","4","13","3","NA","NA","NA","0","NA","NA",13,13,102704,"0.6666666667","2","0","0"
"2013","LT",1027051,253.663943990665,"4",1951,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",61,61,102705,"99","2","1","0"
"2013","LT",1027052,253.663943990665,"3",1954,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",58,58,102705,"1","2","0","0"
"2013","LT",1027053,253.663943990665,"2",1990,"1","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",22,22,102705,"1","0","1","0"
"2013","LT",1027101,253.663943990665,"1",1959,"1","1","1","1","13","1","NA","NA","NA","NA","NA","0",54,53,102710,"1","2","0","0"
"2013","LT",1027102,253.663943990665,"2",1932,"2","1","4","1","13","5","NA","NA","NA","NA","NA","0",80,80,102710,"1","0","0","0"
"2013","LT",1027103,253.663943990665,"1",1958,"2","1","3","1","13","2","NA","NA","0","NA","NA","0",54,54,102710,"0.9583333333","0","0","100"
"2013","LT",1027371,253.663943990665,"2",1970,"2","1","3","1","NA","5","NA","NA","NA","NA","0","NA",42,42,102737,"99","0","0","100"
"2013","LT",1027372,253.663943990665,"2",1961,"1","1","1","1","NA","5","40","NA","NA","NA","NA","NA",51,51,102737,"1","0","0","0"
"2013","LT",1027373,253.663943990665,"2",1997,"2","1","3","1","13","NA","0","NA","NA","NA","0","NA",15,15,102737,"0.75","2","0","0"
"2013","LT",1027391,253.663943990665,"3",1961,"2","1","3","4","NA","NA","NA","NA","NA","NA","NA","NA",51,51,102739,"1","0","0","0"
"2013","LT",1027392,253.663943990665,"1",1985,"1","1","1","1","13","3","NA","NA","NA","0","NA","NA",28,27,102739,"1","2","0","0"
"2013","LT",1027393,253.663943990665,"4",1957,"1","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",55,55,102739,"0.5833333333","0","0","100"
"2013","LT",1027541,253.663943990665,"3",1956,"2","1","4","1","NA","1","NA","24","NA","NA","NA","NA",56,56,102754,"99","0","0","0"
"2013","LT",1027542,253.663943990665,"2",1989,"2","1","2","1","13","1","NA","NA","NA","NA","NA","NA",23,23,102754,"1","2","0","10"
"2013","LT",1027543,253.663943990665,"1",1957,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",56,55,102754,"1","2","1","111"
"2013","LT",1027551,253.663943990665,"1",1973,"2","1","1","1","13","3","NA","NA","NA","NA","0","NA",40,39,102755,"0.6666666667","0","0","0"
"2013","LT",1027552,253.663943990665,"1",1932,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,102755,"0.75","1","0","0"
"2013","LT",1027553,253.663943990665,"1",1998,"1","1","3","1","13","2","NA","NA","NA","NA","NA","NA",15,14,102755,"1","0","0","0"
"2013","LT",1027731,253.663943990665,"3",1984,"2","1","1","4","13","5","NA","NA","NA","0","NA","NA",28,28,102773,"0.5","0","0","100"
"2013","LT",1027732,253.663943990665,"3",1982,"1","1","4","1","13","NA","NA","NA","NA","NA","0","NA",31,30,102773,"0.4583333333","0","1","110"
"2013","LT",1027733,253.663943990665,"4",2009,"2","1","1","1","13","1","NA","20","NA","NA","NA","20",3,3,102773,"1","1","0","0"
"2013","LT",1028071,253.663943990665,"1",1957,"1","1","4","4","13","5","NA","NA","NA","NA","NA","35",56,55,102807,"99","1","1","10"
"2013","LT",1028072,253.663943990665,"3",1957,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",55,55,102807,"1","0","0","0"
"2013","LT",1028073,253.663943990665,"4",1985,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",28,27,102807,"1","0","1","0"
"2013","LT",1028451,253.663943990665,"1",1980,"2","1","4","4","NA","1","NA","NA","NA","NA","NA","0",32,32,102845,"0.2857142857","0","0","0"
"2013","LT",1028452,253.663943990665,"1",1980,"1","1","3","1","13","NA","NA","NA","NA","0","NA","NA",32,32,102845,"0","0","0","110"
"2013","LT",1028453,253.663943990665,"2",2008,"1","1","1","1","13","NA","NA","30","NA","NA","NA","0",5,4,102845,"1","0","0","0"
"2013","LT",1029371,253.663943990665,"3",1982,"2","1","4","1","13","NA","NA","NA","NA","NA","NA","NA",31,30,102937,"1","0","0","0"
"2013","LT",1029372,253.663943990665,"4",2007,"1","1","4","1","13","2","NA","NA","NA","NA","NA","NA",6,5,102937,"0.5","0","0","0"
"2013","LT",1029373,253.663943990665,"2",2008,"1","1","3","1","13","1","NA","NA","NA","NA","NA","NA",5,4,102937,"0.5416666667","0","0","0"
"2013","LT",1029661,253.663943990665,"2",1956,"1","1","2","1","13","NA","NA","NA","NA","NA","NA","0",56,56,102966,"99","0","0","0"
"2013","LT",1029662,253.663943990665,"3",1958,"2","1","1","1","13","3","NA","NA","NA","NA","NA","NA",54,54,102966,"0.5","2","1","0"
"2013","LT",1029663,253.663943990665,"1",1988,"1","1","4","1","13","1","NA","NA","NA","NA","0","NA",25,24,102966,"99","2","1","0"
"2013","LT",1029791,253.663943990665,"4",1990,"1","1","4","1","13","NA","0","NA","NA","NA","NA","NA",22,22,102979,"99","0","0","0"
"2013","LT",1029792,253.663943990665,"2",1968,"2","1","3","1","13","NA","NA","NA","0","0","NA","NA",44,44,102979,"99","0","0","100"
"2013","LT",1029793,253.663943990665,"4",1992,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",21,20,102979,"0.6666666667","0","0","0"
"2013","LT",1029891,253.663943990665,"2",1960,"1","1","2","1","13","1","0","NA","NA","NA","NA","0",52,52,102989,"1","0","0","0"
"2013","LT",1029892,253.663943990665,"1",1962,"2","1","3","1","NA","3","NA","NA","0","NA","NA","NA",50,50,102989,"0","0","0","100"
"2013","LT",1029893,253.663943990665,"2",1999,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",13,13,102989,"1","0","0","1"
"2013","LT",1030141,253.663943990665,"1",1954,"2","1","4","1","13","1","NA","NA","NA","NA","0","NA",59,58,103014,"99","0","0","0"
"2013","LT",1030142,253.663943990665,"4",1994,"2","1","3","1","13","1","NA","NA","NA","NA","NA","0",19,18,103014,"1","0","0","111"
"2013","LT",1030143,253.663943990665,"2",1995,"2","1","4","1","13","3","NA","NA","NA","NA","NA","NA",17,17,103014,"99","2","0","0"
"2013","LT",1030191,253.663943990665,"3",1951,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",61,61,103019,"0.5","0","0","0"
"2013","LT",1030192,253.663943990665,"1",1954,"2","1","2","1","13","1","45","NA","NA","NA","NA","NA",58,58,103019,"0.0625","0","0","0"
"2013","LT",1030193,253.663943990665,"1",1990,"1","1","3","1","13","5","NA","NA","NA","NA","0","NA",23,22,103019,"1","0","0","0"
"2013","LT",1030241,253.663943990665,"4",1988,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",25,24,103024,"0.6666666667","0","0","100"
"2013","LT",1030242,253.663943990665,"4",1949,"2","1","1","1","13","5","NA","NA","NA","NA","0","NA",64,63,103024,"1","2","1","0"
"2013","LT",1030243,253.663943990665,"1",1989,"1","1","1","1","13","NA","NA","NA","0","NA","NA","NA",23,23,103024,"99","0","1","0"
"2013","LT",1030521,253.663943990665,"3",1966,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",47,46,103052,"1","0","0","0"
"2013","LT",1030522,253.663943990665,"2",1968,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",45,44,103052,"0","0","0","110"
"2013","LT",1030523,253.663943990665,"1",1998,"1","1","2","1","13","3","NA","NA","NA","NA","NA","NA",14,14,103052,"1","0","1","110"
"2013","LT",1031301,253.663943990665,"2",1958,"1","1","1","1","13","5","NA","NA","NA","NA","NA","0",54,54,103130,"1","0","1","0"
"2013","LT",1031302,253.663943990665,"2",1990,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",23,22,103130,"0.8333333333","0","1","0"
"2013","LT",1031303,253.663943990665,"4",1952,"2","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",61,60,103130,"1","0","0","0"
"2013","LT",1031541,253.663943990665,"4",1958,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",54,54,103154,"1","0","0","0"
"2013","LT",1031542,253.663943990665,"3",1960,"2","1","1","1","13","1","NA","NA","0","NA","NA","NA",52,52,103154,"0.5","1","0","101"
"2013","LT",1031543,253.663943990665,"4",1987,"1","1","3","1","13","NA","NA","NA","NA","NA","NA","NA",26,25,103154,"0.9285714286","0","1","0"
"2013","LT",1031611,253.663943990665,"3",1982,"2","1","4","1","13","3","NA","NA","NA","NA","28","NA",30,30,103161,"99","0","0","0"
"2013","LT",1031612,253.663943990665,"3",2008,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",4,4,103161,"0","0","0","0"
"2013","LT",1031613,253.663943990665,"3",1983,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",29,29,103161,"0.875","0","0","0"
"2013","LT",1031961,253.663943990665,"2",1983,"2","1","3","1","13","1","NA","NA","NA","NA","NA","NA",29,29,103196,"1","0","0","0"
"2013","LT",1031962,253.663943990665,"4",1982,"1","1","4","1","13","NA","NA","NA","NA","NA","NA","0",30,30,103196,"1","2","1","0"
"2013","LT",1031963,253.663943990665,"3",2010,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",2,2,103196,"1","0","0","0"
"2013","LT",1032241,253.663943990665,"3",1973,"2","1","1","1","13","1","NA","NA","0","NA","NA","NA",39,39,103224,"0.8333333333","2","0","0"
"2013","LT",1032242,253.663943990665,"3",1998,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",14,14,103224,"0.5833333333","0","0","0"
"2013","LT",1032243,253.663943990665,"1",1940,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",73,72,103224,"0.5833333333","0","0","0"
"2013","LT",1032431,253.663943990665,"1",1988,"1","1","1","1","13","1","NA","NA","NA","NA","0","NA",25,24,103243,"1","2","0","10"
"2013","LT",1032432,253.663943990665,"4",1949,"2","1","2","1","13","1","NA","NA","NA","NA","NA","NA",63,63,103243,"99","0","1","10"
"2013","LT",1032433,253.663943990665,"1",1989,"1","1","4","4","13","1","NA","NA","NA","NA","NA","NA",24,23,103243,"0.5","0","0","0"
"2013","LT",1033051,253.663943990665,"3",1950,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",62,62,103305,"0","0","0","0"
"2013","LT",1033052,253.663943990665,"3",1994,"2","1","4","1","NA","5","NA","NA","NA","0","NA","20",19,18,103305,"0.5","2","1","0"
"2013","LT",1033053,253.663943990665,"3",1995,"1","1","4","1","13","5","NA","NA","NA","NA","NA","NA",18,17,103305,"1","0","0","0"
"2013","LT",1033141,253.663943990665,"3",1976,"2","1","3","1","13","5","NA","NA","0","NA","NA","NA",36,36,103314,"1","2","0","0"
"2013","LT",1033142,253.663943990665,"3",1994,"2","1","4","1","13","3","NA","NA","NA","NA","NA","NA",18,18,103314,"0.4791666667","0","0","0"
"2013","LT",1033143,253.663943990665,"1",1968,"1","1","1","1","13","3","NA","NA","NA","NA","0","NA",45,44,103314,"1","2","0","100"
"2013","LT",1033181,253.663943990665,"1",1990,"1","1","4","1","13","3","NA","NA","NA","NA","NA","NA",23,22,103318,"1","0","0","0"
"2013","LT",1033182,253.663943990665,"3",1959,"1","1","1","1","13","2","NA","NA","NA","NA","NA","NA",53,53,103318,"0.5","0","0","10"
"2013","LT",1033183,253.663943990665,"2",1955,"2","1","1","1","NA","3","NA","NA","NA","NA","NA","NA",57,57,103318,"99","0","0","0"
"2013","LT",1033191,253.663943990665,"2",1932,"1","1","1","1","13","1","NA","NA","NA","NA","0","0",80,80,103319,"1","0","0","0"
"2013","LT",1033192,253.663943990665,"4",1932,"2","1","1","1","13","1","NA","NA","NA","NA","NA","NA",80,80,103319,"99","2","0","0"
"2013","LT",1033193,253.663943990665,"2",1968,"1","1","3","1","13","2","NA","NA","NA","NA","NA","0",44,44,103319,"99","0","0","0"
"2013","LT",1033221,253.663943990665,"1",1987,"2","1","1","1","13","2","NA","NA","NA","NA","NA","NA",25,25,103322,"0.6666666667","0","1","101"
"2013","LT",1033222,253.663943990665,"3",1956,"1","1","1","1","13","3","NA","NA","NA","NA","NA","NA",57,56,103322,"0.7983677851","2","0","0"
"2013","LT",1033223,253.663943990665,"2",1957,"2","1","4","4","13","1","NA","NA","NA","NA","NA","NA",55,55,103322,"1","0","1","0"
"2013","LT",1033281,253.663943990665,"2",1950,"1","1","4","1","13","2","NA","NA","NA","NA","NA","NA",63,62,103328,"99","0","0","10"
"2013","LT",1033282,253.663943990665,"3",1985,"1","1","1","1","NA","3","NA","NA","NA","NA","NA","NA",27,27,103328,"99","2","0","100"
"2013","LT",1033283,253.663943990665,"2",1942,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",71,70,103328,"1","0","0","111"
"2013","LT",1034131,253.663943990665,"1",1969,"1","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",44,43,103413,"0.5","0","0","0"
"2013","LT",1034132,253.663943990665,"2",1968,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",44,44,103413,"99","0","0","101"
"2013","LT",1034133,253.663943990665,"3",1997,"1","1","1","1","13","1","NA","NA","NA","NA","NA","NA",16,15,103413,"1","0","0","0"
"2013","LT",1034151,253.663943990665,"4",1992,"2","1","2","4","11","5","NA","NA","NA","NA","NA","NA",20,20,103415,"0.9722222222","1","0","110"
"2013","LT",1034152,253.663943990665,"4",1998,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",15,14,103415,"99","0","0","0"
"2013","LT",1034153,253.663943990665,"1",1972,"2","1","1","4","13","2","NA","NA","NA","NA","NA","NA",40,40,103415,"99","0","0","0"
"2013","LT",1034591,253.663943990665,"3",1959,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",53,53,103459,"1","1","0","0"
"2013","LT",1034592,253.663943990665,"3",1954,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",58,58,103459,"1","1","0","100"
"2013","LT",1034593,253.663943990665,"1",1997,"2","1","1","1","13","NA","NA","NA","NA","NA","NA","NA",15,15,103459,"1","1","1","0"
"2013","LT",1034801,253.663943990665,"2",1971,"1","1","4","1","13","1","NA","NA","NA","NA","NA","NA",42,41,103480,"99","0","0","0"
"2013","LT",1034802,253.663943990665,"4",1967,"2","1","4","1","13","1","NA","NA","NA","NA","NA","NA",45,45,103480,"1","0","0","10"
"2013","LT",1034803,253.663943990665,"4",1991,"2","1","4","1","13","1","NA","NA","0","NA","NA","NA",21,21,103480,"1","2","1","0"
"2013","LT",1034891,253.663943990665,"2",1990,"2","1","3","1","NA","1","NA","NA","NA","NA","0","NA",22,22,103489,"0.7023809524","0","0","0"
"2013","LT",1034892,253.663943990665,"2",1963,"1","1","4","1","NA","1","NA","NA","NA","NA","NA","0",50,49,103489,"0.5","0","1","100"
"2013","LT",1034893,253.663943990665,"1",1962,"2","1","1","1","NA","2","NA","NA","NA","4","NA","0",50,50,103489,"99","0","0","0"
"2013","LT",1034921,253.663943990665,"1",1975,"2","1","1","1","13","5","NA","NA","NA","NA","0","NA",37,37,103492,"0","0","0","0"
"2013","LT",1034922,253.663943990665,"2",1997,"1","1","4","1","NA","1","NA","NA","NA","NA","NA","NA",15,15,103492,"0.6666666667","2","0","0"
"2013","LT",1034923,253.663943990665,"2",1999,"1","1","1","1","13","5","NA","NA","NA","NA","NA","NA",13,13,103492,"1","2","0","100"
